realization,null_type,max_relative_margin_error,metric,n_regions,pearson_r,pearson_p,spearman_rho,spearman_p
210,root_pair_preserving,8.503817790848472e-16,DCApost,41,0.09763653893434936,0.5436526085321994,-0.0318815331010453,0.8431401615515391
210,root_pair_preserving,8.503817790848472e-16,OO_fraction,41,0.46069365521667904,0.0024364605167008025,0.3152941475780125,0.04464597244359471
211,strength_preserving,5.211661804096025e-16,DCApost,41,-0.021533589634324495,0.8936923384841396,-0.05365853658536586,0.7389855400599938
211,strength_preserving,5.211661804096025e-16,OO_fraction,41,0.30838212135626764,0.049803636439439344,0.24567095152591226,0.12156219820799223
211,root_pair_preserving,9.142126922741286e-16,DCApost,41,0.12532111538480878,0.43496953248109427,0.0047038327526132415,0.9767147262197864
211,root_pair_preserving,9.142126922741286e-16,OO_fraction,41,0.4697571903476855,0.001943303074462472,0.32048835196795283,0.04106227909754871
212,strength_preserving,8.298930464752709e-16,DCApost,41,0.10840643307167357,0.4998880679441134,0.06933797909407667,0.6666366428152829
212,strength_preserving,8.298930464752709e-16,OO_fraction,41,0.3261087073893929,0.037451990267841156,0.24917233345681986,0.11617464069133837
212,root_pair_preserving,7.363658790376813e-16,DCApost,41,0.14732538796274258,0.3579914569780552,0.06846689895470384,0.670585865955303
212,root_pair_preserving,7.363658790376813e-16,OO_fraction,41,0.48826787451786374,0.0012008083464559083,0.37019611357418386,0.017198431961810968
213,strength_preserving,7.147797603158788e-16,DCApost,41,-0.16440157672722605,0.3043550469513781,-0.16027874564459932,0.3168088216564034
213,strength_preserving,7.147797603158788e-16,OO_fraction,41,0.26668126386674884,0.09189927429387801,0.20492935551646585,0.1986875386252192
213,root_pair_preserving,1.120886980810079e-15,DCApost,41,0.06663196748195611,0.6789334767784105,-0.012891986062717771,0.9362377547833731
213,root_pair_preserving,1.120886980810079e-15,OO_fraction,41,0.5038581868777334,0.0007836295137610699,0.3796078791735275,0.014368649895270461
214,strength_preserving,7.835124319806984e-16,DCApost,41,0.08472024076094466,0.5984391192197086,-0.03310104529616725,0.8372192632557991
214,strength_preserving,7.835124319806984e-16,OO_fraction,41,0.34803464247608684,0.02575958294411246,0.27006538511449996,0.08769610861692206
214,root_pair_preserving,7.5886082751183e-16,DCApost,41,0.10644847885887038,0.5077084454011273,0.015331010452961676,0.9242067797935587
214,root_pair_preserving,7.5886082751183e-16,OO_fraction,41,0.5519109412333172,0.0001835117965749271,0.42675385314801756,0.005394182928939346
215,strength_preserving,1.0899028107827647e-15,DCApost,41,-0.20784425319294925,0.19223721747251915,-0.24773519163763075,0.11836371939200317
215,strength_preserving,1.0899028107827647e-15,OO_fraction,41,0.28126387928189056,0.0748423897022555,0.1846770331469963,0.24771537779493175
215,root_pair_preserving,8.455303321460775e-16,DCApost,41,0.13603877164190814,0.39638914654528573,0.06289198606271779,0.6960644448685785
215,root_pair_preserving,8.455303321460775e-16,OO_fraction,41,0.5121326119158172,0.0006195908034805107,0.3640007025113963,0.019306605752185832
216,strength_preserving,6.512308087117777e-16,DCApost,41,-0.11373584715200005,0.47891695333908996,-0.07735191637630663,0.6307310759611222
216,strength_preserving,6.512308087117777e-16,OO_fraction,41,0.24058186674109214,0.1297245523973971,0.1630501244108517,0.3084024593756755
216,root_pair_preserving,6.454894973548107e-16,DCApost,41,0.13320935081500532,0.40637615079436107,0.0637630662020906,0.6920607546387038
216,root_pair_preserving,6.454894973548107e-16,OO_fraction,41,0.5839840420628465,6.115672133884572e-05,0.43243259677939233,0.004748570902625408
217,strength_preserving,6.27162033391093e-16,DCApost,41,-0.41922452922074815,0.006366669536299477,-0.48379790940766554,0.0013521624794564507
217,strength_preserving,6.27162033391093e-16,OO_fraction,41,0.2909479366346678,0.0649628732085635,0.1979076602196009,0.21484592761360083
217,root_pair_preserving,1.1731049283527636e-07,DCApost,41,0.11546040471129929,0.4722311724940722,0.06027874564459932,0.7081240607262523
217,root_pair_preserving,1.1731049283527636e-07,OO_fraction,41,0.5451386710670566,0.00022820623602470133,0.41289764268231716,0.007297558372004052
218,strength_preserving,6.481633436535945e-16,DCApost,41,0.15339956174558633,0.3382928108736242,0.1407665505226481,0.3800230274958255
218,strength_preserving,6.481633436535945e-16,OO_fraction,41,0.30025310313968573,0.05647244129952417,0.19821179043567919,0.2141277572725614
218,root_pair_preserving,9.63221384563801e-16,DCApost,41,0.150239122592363,0.348457181856391,0.07369337979094079,0.64702523310243
218,root_pair_preserving,9.63221384563801e-16,OO_fraction,41,0.4614863611502779,0.0023893215913284574,0.31581702344464274,0.044274125202978874
219,strength_preserving,7.272079171958381e-16,DCApost,41,-0.060049200820317006,0.7091867862764569,-0.11759581881533102,0.46402154257127626
219,strength_preserving,7.272079171958381e-16,OO_fraction,41,0.2839177716554114,0.07202464914286157,0.17535462094001547,0.27280842898416974
219,root_pair_preserving,8.455303321460775e-16,DCApost,41,0.11536508402055524,0.47259941769570596,0.0378048780487805,0.8144671640110046
219,root_pair_preserving,8.455303321460775e-16,OO_fraction,41,0.5412521689102133,0.000258076831420016,0.4005232559686549,0.00946108523111748
220,strength_preserving,5.87499226999883e-16,DCApost,41,0.008326069051543334,0.9587956461046282,-0.07282229965156796,0.6509292505483479
220,strength_preserving,5.87499226999883e-16,OO_fraction,41,0.3555222640780332,0.02253971794898019,0.22265797320669484,0.16173718425292827
220,root_pair_preserving,8.447584833133889e-16,DCApost,41,0.15148892459220564,0.3444155851238476,0.06393728222996517,0.6912610038570695
220,root_pair_preserving,8.447584833133889e-16,OO_fraction,41,0.5402665427056428,0.0002661911727561307,0.4230065761038344,0.005860745404653008
221,strength_preserving,5.613904922753133e-16,DCApost,41,0.02022223576662635,0.9001326165846646,0.03658536585365854,0.8203522221670649
221,strength_preserving,5.613904922753133e-16,OO_fraction,41,0.2830898478848277,0.07289457950927326,0.20972761628845632,0.18814906476874485
221,root_pair_preserving,9.936574912847463e-16,DCApost,41,0.1967667079123195,0.2175550240616901,0.132404181184669,0.40924430621203967
221,root_pair_preserving,9.936574912847463e-16,OO_fraction,41,0.5660517350221332,0.0001146355635009336,0.44345705499832627,0.0036846171622882083
222,strength_preserving,6.331840605847741e-16,DCApost,41,0.105818516103423,0.5102376692665552,0.0702090592334495,0.6626962779127065
222,strength_preserving,6.331840605847741e-16,OO_fraction,41,0.2995713545012734,0.0570627028440295,0.22824768918718732,0.15119403291516903
222,root_pair_preserving,7.752917072482553e-16,DCApost,41,0.14039340470816405,0.38130003861752304,0.07073170731707319,0.6603363492798524
222,root_pair_preserving,7.752917072482553e-16,OO_fraction,41,0.5213976627549552,0.0004729096268116901,0.3714932971538042,0.01678252204077228
223,strength_preserving,6.556344201830813e-16,DCApost,41,-0.15129060596855481,0.34505497960069,-0.0839721254355401,0.6016847073438263
223,strength_preserving,6.556344201830813e-16,OO_fraction,41,0.31290907689351205,0.04637436925231847,0.2544028865730376,0.10846488368758067
223,root_pair_preserving,6.769088283513905e-16,DCApost,41,0.12529887221639197,0.43505170425774536,0.034668989547038336,0.8296197223336204
223,root_pair_preserving,6.769088283513905e-16,OO_fraction,41,0.4938316313611398,0.001033533236089331,0.349364006000646,0.025161548719663963
224,strength_preserving,4.799177231929077e-16,DCApost,41,0.03052600251574981,0.8497314468402255,-0.09581881533101047,0.5512155189680046
224,strength_preserving,4.799177231929077e-16,OO_fraction,41,0.2485214110763293,0.11716231835943466,0.1609586209443309,0.3147333261308633
224,root_pair_preserving,6.92315370155232e-16,DCApost,41,0.12034323537734824,0.45357239895712476,0.07543554006968643,0.6392452230695091
224,root_pair_preserving,6.92315370155232e-16,OO_fraction,41,0.4844232503978715,0.0013300196927907718,0.33429197073224326,0.03266318675217362
225,strength_preserving,7.171846311889168e-16,DCApost,41,-0.006008393127994539,0.9702593541253418,-0.026655052264808368,0.8686081600383542
225,strength_preserving,7.171846311889168e-16,OO_fraction,41,0.3520412153457613,0.023992169763292975,0.2756757804468626,0.0810579307822113
225,root_pair_preserving,9.131472909366749e-16,DCApost,41,0.15077724521990313,0.34671346963524347,0.0642857142857143,0.689662495744899
225,root_pair_preserving,9.131472909366749e-16,OO_fraction,41,0.56093338296467,0.00013625427317962016,0.4341612612586121,0.004565881217467596
226,strength_preserving,5.958445914954967e-16,DCApost,41,-0.08936452008936213,0.5784638502675402,-0.09668989547038329,0.5475850631403533
226,strength_preserving,5.958445914954967e-16,OO_fraction,41,0.2974709738009006,0.058912275104131044,0.17285241593647924,0.2798182047691265
226,root_pair_preserving,8.115619942482524e-16,DCApost,41,0.13634902432830961,0.3953027820032592,0.009930313588850177,0.9508653739391913
226,root_pair_preserving,8.115619942482524e-16,OO_fraction,41,0.5557234249957212,0.00016198466860748998,0.41522914029902225,0.006941712363818782
227,strength_preserving,7.002577007798955e-16,DCApost,41,-0.061344264095891464,0.7031981984444898,-0.06602787456445994,0.6816900240892849
227,strength_preserving,7.002577007798955e-16,OO_fraction,41,0.2665394497173592,0.09207874672999761,0.14778643177730658,0.3564724267236936
227,root_pair_preserving,7.003655488779672e-16,DCApost,41,0.13332883170395007,0.40595152365630033,0.039547038327526145,0.8060774386129512
227,root_pair_preserving,7.003655488779672e-16,OO_fraction,41,0.5450236487682248,0.00022904347130262535,0.40942250550820525,0.007857097600277002
228,strength_preserving,5.854299518991524e-16,DCApost,41,0.0978829637188618,0.5426311544481439,0.05696864111498259,0.7235007954376089
228,strength_preserving,5.854299518991524e-16,OO_fraction,41,0.2936970942446361,0.0623554154517542,0.20924157908680271,0.18919813820584577
228,root_pair_preserving,6.337574136969479e-16,DCApost,41,0.1778937153613454,0.26581432756352064,0.07717770034843208,0.6315031672024487
228,root_pair_preserving,6.337574136969479e-16,OO_fraction,41,0.5082191389018194,0.0006929003178495697,0.366265905542822,0.018511950099809125
229,strength_preserving,5.930359128032787e-16,DCApost,41,-0.09538190816870842,0.5530407167237815,-0.11672473867595821,0.4673611665166766
229,strength_preserving,5.930359128032787e-16,OO_fraction,41,0.3355279810936988,0.031985756771864486,0.2577778022486902,0.10370086571169625
229,root_pair_preserving,8.416457780603351e-16,DCApost,41,0.1604987868593018,0.3161361467054304,0.08728222996515682,0.587382625546039
229,root_pair_preserving,8.416457780603351e-16,OO_fraction,41,0.5670898354602779,0.00011064984700839515,0.428123372939445,0.005231894252545436
230,strength_preserving,6.948882405461366e-16,DCApost,41,-0.039662402880598385,0.8055226226952222,0.01045296167247387,0.9482827371471974
230,strength_preserving,6.948882405461366e-16,OO_fraction,41,0.2242424529494229,0.15869590979649287,0.1400174900055855,0.38258908139057024
230,root_pair_preserving,8.82576129813613e-16,DCApost,41,0.12096630836262472,0.45122056985660336,0.056445993031358895,0.7259387172118275
230,root_pair_preserving,8.82576129813613e-16,OO_fraction,41,0.5216915245978345,0.0004688154490869027,0.3843875297942271,0.013089633413026852
231,strength_preserving,6.533726305840002e-16,DCApost,41,0.243864478927897,0.12441418118856533,0.19843205574912898,0.21360866468186568
231,strength_preserving,6.533726305840002e-16,OO_fraction,41,0.3432442787259844,0.028013408099392227,0.25579369616406405,0.10648186179015652
231,root_pair_preserving,7.645663681502479e-16,DCApost,41,0.15026374115879762,0.3483772920930232,0.07108013937282232,0.6587648633788299
231,root_pair_preserving,7.645663681502479e-16,OO_fraction,41,0.5141764911097,0.0005841287316291578,0.39693326966058445,0.0101833821231552
232,strength_preserving,5.362586684981888e-16,DCApost,41,0.02599133564066329,0.8718523184689554,-0.029442508710801403,0.8550072397156785
232,strength_preserving,5.362586684981888e-16,OO_fraction,41,0.343040014239636,0.028113030987819025,0.25823314558252247,0.1030705360676634
232,root_pair_preserving,1.170736100112265e-15,DCApost,41,0.11901105626834155,0.45862301532535305,0.03083623693379791,0.8482220202077351
232,root_pair_preserving,1.170736100112265e-15,OO_fraction,41,0.4965271937343302,0.0009602057613702211,0.348932494997889,0.025354391572736855
233,strength_preserving,6.58457702641034e-16,DCApost,41,-0.23039189510097785,0.14728624255132888,-0.25435540069686413,0.10853308148057315
233,strength_preserving,6.58457702641034e-16,OO_fraction,41,0.3297156360422075,0.03527492101593833,0.24958608033815033,0.11555011742918508
233,root_pair_preserving,7.874945669142583e-16,DCApost,41,0.16571160138151642,0.3004642073572734,0.08815331010452963,0.5836442141354536
233,root_pair_preserving,7.874945669142583e-16,OO_fraction,41,0.5295068829071619,0.0003709399346198353,0.3836165941510258,0.013289139032581379
234,strength_preserving,8.380508654899131e-16,DCApost,41,-0.32072991592930233,0.04090148873509236,-0.3029616724738676,0.05417541705634913
234,strength_preserving,8.380508654899131e-16,OO_fraction,41,0.3615950681508734,0.02018168574932064,0.27462957255142856,0.08226510414243622
234,root_pair_preserving,8.416457780603351e-16,DCApost,41,0.13591330555294032,0.39682896333097123,0.05017421602787458,0.7553957784220293
234,root_pair_preserving,8.416457780603351e-16,OO_fraction,41,0.5460009854180747,0.0002220168687047129,0.4360784727695895,0.00437044575619574
235,strength_preserving,6.239980458510386e-16,DCApost,41,-0.3051293765445161,0.05239156456943689,-0.2815331010452962,0.07455266390457331
235,strength_preserving,6.239980458510386e-16,OO_fraction,41,0.2879458840401804,0.06790811858753988,0.21986930191800044,0.16719210237798607
235,root_pair_preserving,7.896877837274247e-16,DCApost,41,0.13160923481907136,0.41208736426143383,0.05505226480836238,0.7324528407787662
235,root_pair_preserving,7.896877837274247e-16,OO_fraction,41,0.5153452353308015,0.0005646764404784601,0.38501092979537294,0.012930173727262993
236,strength_preserving,6.243134983425415e-16,DCApost,41,-0.2179601908343634,0.17100231862322401,-0.26341463414634153,0.09610239776686975
236,strength_preserving,6.243134983425415e-16,OO_fraction,41,0.34868097236863993,0.025467363118402912,0.2676548532485351,0.09067443262181994
236,root_pair_preserving,7.462214487798886e-16,DCApost,41,0.21830838919051077,0.17030276466759622,0.10836236933797913,0.5000633870265402
236,root_pair_preserving,7.462214487798886e-16,OO_fraction,41,0.5440863183579046,0.00023597007748030638,0.39738565863895436,0.010089842094907604
237,strength_preserving,7.645663681502479e-16,DCApost,41,-0.12191051636012781,0.44766926922944145,-0.15592334494773522,0.3303088397715316
237,strength_preserving,7.645663681502479e-16,OO_fraction,41,0.3362851088739473,0.03157653659194455,0.2022668597839093,0.20471084724114794
237,root_pair_preserving,7.5886082751183e-16,DCApost,41,0.1500522349811421,0.3490640160049466,0.06498257839721257,0.6864694748936425
237,root_pair_preserving,7.5886082751183e-16,OO_fraction,41,0.5552091051265506,0.00016474896251315952,0.45010897519083326,0.003148880282999324
238,strength_preserving,8.206738544054997e-16,DCApost,41,-0.14408206140473756,0.36878771303685215,-0.15923344947735196,0.32001664657494816
238,strength_preserving,8.206738544054997e-16,OO_fraction,41,0.3217647836257129,0.04021844921688522,0.22423722558802356,0.1587058743972378
238,root_pair_preserving,7.624592087378822e-16,DCApost,41,0.13437878757163524,0.40223101455011995,0.06602787456445994,0.6816900240892849
238,root_pair_preserving,7.624592087378822e-16,OO_fraction,41,0.505951405946042,0.000738837053759246,0.3653159388189686,0.01884179418536278
239,strength_preserving,6.309841940125899e-16,DCApost,41,0.03689176316982215,0.8188726981118181,0.007665505226480838,0.9620621978789157
239,strength_preserving,6.309841940125899e-16,OO_fraction,41,0.34045755472916983,0.029398033212885914,0.2683394360304214,0.08982076321385261
239,root_pair_preserving,9.722017122105058e-16,DCApost,41,0.19483428140752043,0.2221970713043848,0.06637630662020907,0.6800995863762873
239,root_pair_preserving,9.722017122105058e-16,OO_fraction,41,0.5063959982827935,0.000729622713481857,0.35660134104179864,0.022104674432554195
240,strength_preserving,6.155632499309159e-16,DCApost,41,-0.15939416145485877,0.3195221274930574,-0.20487804878048785,0.19880241915105476
240,strength_preserving,6.155632499309159e-16,OO_fraction,41,0.3038208563081203,0.05346263776045625,0.2254453593322766,0.15641496485462628
240,root_pair_preserving,2.2205364031078615e-13,DCApost,41,0.14228387742654122,0.37485637897714236,0.08780487804878051,0.5851383002762269
240,root_pair_preserving,2.2205364031078615e-13,OO_fraction,41,0.5546114496452511,0.00016801464028663523,0.40139437361645264,0.00929259026763366
241,strength_preserving,7.06568289133723e-16,DCApost,41,-0.01637267427603184,0.9190734822889695,-0.0017421602787456448,0.9913748092201911
241,strength_preserving,7.06568289133723e-16,OO_fraction,41,0.2439504960633955,0.12427725403813977,0.18208747444921453,0.254524278786757
241,root_pair_preserving,8.895901227758192e-16,DCApost,41,0.09142620189561872,0.5696941132579926,0.03205574912891987,0.8422937892105641
241,root_pair_preserving,8.895901227758192e-16,OO_fraction,41,0.5189800219087519,0.0005078277311059428,0.3781146598610483,0.014789319077211508
242,strength_preserving,4.645809816650408e-16,DCApost,41,-0.0408033131709217,0.800040816915318,-0.07108013937282232,0.6587648633788299
242,strength_preserving,4.645809816650408e-16,OO_fraction,41,0.30758245574772547,0.05043010786102462,0.2254453593322766,0.15641496485462628
242,root_pair_preserving,7.288986677870119e-16,DCApost,41,0.13044010852607385,0.41628902522272826,0.002090592334494774,0.9896498562997393
242,root_pair_preserving,7.288986677870119e-16,OO_fraction,41,0.572571451549055,9.160945884969215e-05,0.3991285781943884,0.00973629879442947
243,strength_preserving,6.76959212335637e-16,DCApost,41,0.03562040917366249,0.825015774699919,0.051916376306620216,0.74717689293566
243,strength_preserving,6.76959212335637e-16,OO_fraction,41,0.3361710450697595,0.0316379095184627,0.25387161539076863,0.10922973849701784
243,root_pair_preserving,2.261657447609859e-15,DCApost,41,0.118418198176757,0.46088038722662805,0.02177700348432056,0.8924976207118112
243,root_pair_preserving,2.261657447609859e-15,OO_fraction,41,0.5416923725709961,0.00025452527019886016,0.3914597321504788,0.011375221309395524
244,strength_preserving,6.757018586723092e-16,DCApost,41,0.04754391558410319,0.7678548879619067,0.0348432055749129,0.8287762604741155
244,strength_preserving,6.757018586723092e-16,OO_fraction,41,0.38204211261572496,0.013704621124974682,0.30196081297894234,0.05501531597645761
244,root_pair_preserving,7.888805070983547e-16,DCApost,41,0.147035764145998,0.3589476973030722,0.06794425087108015,0.6729596132151034
244,root_pair_preserving,7.888805070983547e-16,OO_fraction,41,0.5235351594079739,0.00044384594167895856,0.39773336824749755,0.010018446980172813
245,strength_preserving,7.019610223339834e-16,DCApost,41,0.009444786827846555,0.9532650227557813,0.00017421602787456451,0.9991374649399968
245,strength_preserving,7.019610223339834e-16,OO_fraction,41,0.30941929224895187,0.04900045532448801,0.22591514431613627,0.1555306799731379
245,root_pair_preserving,6.602595988879993e-16,DCApost,41,0.13746819711076888,0.39139834095365567,0.06289198606271779,0.6960644448685785
245,root_pair_preserving,6.602595988879993e-16,OO_fraction,41,0.5516006433593718,0.00018537269639469367,0.40401061562010154,0.008801920579540956
246,strength_preserving,8.804287611968103e-16,DCApost,41,-0.20743092465007762,0.19314274823960834,-0.1682926829268293,0.2928919053813079
246,strength_preserving,8.804287611968103e-16,OO_fraction,41,0.3335386699439382,0.03308181270724542,0.23642703769462353,0.13668611778943032
246,root_pair_preserving,8.395335708673184e-16,DCApost,41,0.09782253157953166,0.5428815663057005,0.030662020905923352,0.849069592172181
246,root_pair_preserving,8.395335708673184e-16,OO_fraction,41,0.5566422849809315,0.00015715021873471548,0.4169063576598153,0.006695078541502821
247,strength_preserving,6.359778520195001e-16,DCApost,41,-0.05310623839744212,0.7415793244980362,-0.08728222996515682,0.587382625546039
247,strength_preserving,6.359778520195001e-16,OO_fraction,41,0.22417901312384506,0.158816872025606,0.11378289073237999,0.47873391793420617
247,root_pair_preserving,6.126348346889593e-16,DCApost,41,0.17630692262848655,0.2701712119524731,0.09982578397212546,0.5346103226686483
247,root_pair_preserving,6.126348346889593e-16,OO_fraction,41,0.4917260022903198,0.0010942317897147675,0.3360071024168907,0.031726292263669596
248,strength_preserving,8.773260788806381e-16,DCApost,41,-0.17273808166965668,0.2801412896815413,-0.19547038327526134,0.22066157369531317
248,strength_preserving,8.773260788806381e-16,OO_fraction,41,0.290478472838821,0.06541665421262624,0.18867104187573164,0.23745583338592888
248,root_pair_preserving,8.398560155875886e-16,DCApost,41,0.19769466596717644,0.21534988249883308,0.10783972125435543,0.5021452677562486
248,root_pair_preserving,8.398560155875886e-16,OO_fraction,41,0.5761339723213745,8.088285633351963e-05,0.43892664893547506,0.0040935640395457695
249,strength_preserving,6.711023643844588e-16,DCApost,41,-0.0069902350801962915,0.9654021061035113,-0.08257839721254358,0.6077514378608551
249,strength_preserving,6.711023643844588e-16,OO_fraction,41,0.29279167190184624,0.06320481866883695,0.1975954028951285,0.2155850231459475
249,root_pair_preserving,7.122206971192801e-16,DCApost,41,0.09033341045372233,0.5743349070838215,-0.009059233449477353,0.9551708580650319
249,root_pair_preserving,7.122206971192801e-16,OO_fraction,41,0.5920467217292291,4.554532597023578e-05,0.45335675468807257,0.002913046470763716
