recording_id,root_area_id,EdgeStdFCV,FCS,Subject,FU_DCApost,Hard_OO_fraction,Reciprocity,LogOutIn
subject_12,49,0.2385082902652942,0.3368322667901933,12,-0.032425718537219,0.0,0.7350205295200339,-0.1598834522576229
subject_12,50,0.2424924523021285,0.313510558958017,12,-0.0152065215517252,0.0,0.7998189544620181,-0.8693176462512426
subject_12,52,0.3428024437915766,0.1206504218822931,12,-0.0293988053030797,0.4088992794726352,0.5695615514333895,-0.2527994622649376
subject_12,58,0.3654928121668009,0.1035604527788359,12,-0.0031076451473075,0.6146742509729867,0.2862883725214748,0.7046935429926402
subject_12,60,0.3251398399483228,0.2342024475977104,12,-0.0056529002070979,0.0,0.8189979837942709,-1.1652218530023142
subject_12,61,0.354648979103209,0.1891155134728229,12,0.0153839405111227,0.5279752845232957,0.2879534767497331,1.0379843262436106
subject_12,62,0.300802374754631,0.3359911984152258,12,0.0196846088882975,0.0,0.6697081692859415,-0.0146534731682951
subject_12,64,0.3662134960529059,0.1496172600041703,12,-0.0005391890967019,0.7437077385424493,0.4629977460555973,0.4786994182268569
subject_12,65,0.3282752547217701,0.1381057657789434,12,-0.0400708545922232,0.1565836547003754,0.7054176325750388,-0.1970754753546619
subject_12,66,0.3339582884385303,0.2325140049889958,12,0.0047774898455888,0.4423439218547517,0.4859194807740474,-0.0293802684664794
subject_12,71,0.2437087494062082,0.2902111874876414,12,0.032346478852946,0.0,0.9626261474428416,-1.5122278913485747
subject_13,0,0.3191251186459303,0.0730600820485346,13,0.0084782147749972,0.5132848431754522,0.2088746210505688,1.460362876544007
subject_13,1,0.3111927081577565,0.2135285080246124,13,-0.0134851752670571,0.0,0.9072509196543996,-0.2303053381472096
subject_13,2,0.2901162910423224,0.298599778796327,13,-0.0110841298525417,0.0,0.8968788747566443,-0.3925314461922728
subject_13,3,0.2693561570193485,0.3082831404892373,13,-0.0077149780257148,0.0,0.6376688845273677,-0.0332976359263809
subject_13,4,0.3136491994434565,0.2884062560943791,13,-0.0304403171795027,0.1093984346695386,0.691146502821466,0.1384121248240658
subject_13,5,0.2939300549638853,0.3027909467729655,13,-0.0238734701672935,0.339171844739324,0.5637533620278121,0.4578809828005484
subject_13,6,0.3124747848890322,0.222260103063966,13,-0.0046352630922957,0.4173904304056148,0.431963416779035,0.6179180301716476
subject_13,10,0.3036985940641766,0.2666193224544295,13,-0.0456541582996659,0.0,0.8723770491803279,-0.7300002314942781
subject_13,11,0.3167966567937104,0.2446113710950551,13,-0.0303937194486221,0.2825618933841605,0.7086130818752236,-0.2052728753273054
subject_13,16,0.3551854001666263,0.116402952407003,13,0.0051900089141468,0.0,0.6985960988942725,-0.478430753994675
subject_13,22,0.3677386914177424,0.1128125893681732,13,0.0169572210333589,0.0342881859111731,0.5490631696911311,0.1681180924244026
subject_13,24,0.3052915716024793,0.2425110840222222,13,-0.0223528136428315,0.2938084112149532,0.4436629792103757,0.1806421752690672
subject_13,25,0.3453703470214458,0.1951343619518779,13,-0.002423792939794,0.390519975557948,0.4244624203450985,0.5969710710665573
subject_13,26,0.3165103550778609,0.2832838529270348,13,0.006885683884798,0.0,0.5946857174099252,0.0702218205191116
subject_13,28,0.3627231050599804,0.1491486220708028,13,0.0114863965639097,0.5351908949031251,0.2787484298275665,1.050387796902422
subject_13,29,0.3229975737368755,0.1375244692394088,13,-0.0206380616547439,0.2459114516629772,0.7299404057901864,0.0326746101441366
subject_13,30,0.3123939018238326,0.2115632874686229,13,-0.0003901263608452,0.2280519794499849,0.542334239951647,0.4015983208814066
subject_13,32,0.3185673696734081,0.0965828228969964,13,-0.0229824885638951,0.2970588235294117,0.0058823529411764,0.941533349061763
subject_13,35,0.267538192680422,0.2897104756783634,13,0.0084094126364329,0.0,0.5383266238199497,-0.2901832089653636
subject_13,36,0.307914512410394,0.0956123140089003,13,0.0060807223826846,0.3663824190742862,0.3389334351533664,0.7208706778963623
subject_13,37,0.302546438683479,0.183734048020731,13,0.0017396022287709,0.1459240869186865,0.8071485244810729,-0.179444026611973
subject_13,38,0.292909662362423,0.2975544428115743,13,-0.0185234284420597,0.1061871017051612,0.858380802488369,-0.2355467557026423
subject_13,39,0.2687704997819712,0.3132297715023621,13,-0.0086085969799636,0.382496189166078,0.6667936944640667,0.1676578583089406
subject_13,40,0.3212277840366067,0.2733751936848539,13,-0.0248822980836527,0.0511042976223011,0.8410520292429625,-0.0516321270950477
subject_13,41,0.2899548963778321,0.3071993492957965,13,-0.0241380889661394,0.3255527020798026,0.6685196930260822,0.2917058128234589
subject_13,42,0.3174330698568007,0.2058350212706499,13,-0.0112643022993204,0.4016877993394118,0.5909519645997643,0.4217043202886368
subject_13,46,0.3190336233326439,0.2184342873771673,13,-0.0440595539942815,0.0,0.8906622201048118,-0.9621710141246296
subject_13,47,0.3142458310918676,0.2655770967946708,13,0.0103371402451335,0.0877601519047903,0.7213496501405419,-0.1930954559281763
subject_13,48,0.2768516110457426,0.2980538952339715,13,-0.0081387194680495,0.0,0.9142268531357712,-1.44557111355486
subject_13,49,0.2761558123372129,0.3060598609205374,13,-0.018062276729158,0.0,0.956339922467478,-0.925279422436134
