recording_id,surrogate,mean_abs_NetTE,extreme_pair_fraction
subject_14,150,0.01559732761234045,0.06470722260195945
subject_14,151,0.015280840918421745,0.05764411027568922
subject_14,152,0.015336647629737854,0.05844155844155844
subject_14,153,0.01538432203233242,0.05707450444292549
subject_14,154,0.015586365945637226,0.06265664160401002
subject_14,155,0.015461931936442852,0.05513784461152882
subject_14,156,0.015367703512310982,0.05764411027568922
subject_14,157,0.015569943003356457,0.06128958760537708
subject_14,158,0.015317856334149837,0.05673274094326726
subject_14,159,0.015237804502248764,0.06094782410571884
subject_14,160,0.015600777231156826,0.05969469127363864
subject_14,161,0.01562810130417347,0.05889724310776942
subject_14,162,0.015575164929032326,0.06049213943950786
subject_14,163,0.01526674721390009,0.06447938026885396
subject_14,164,0.015312748961150646,0.059922533606744134
subject_14,165,0.015531710349023342,0.06128958760537708
subject_14,166,0.015388998202979565,0.05923900660742766
subject_14,167,0.015334947034716606,0.05570745044429255
subject_14,168,0.015413838438689709,0.05832763727500569
subject_14,169,0.01515689492225647,0.05673274094326726
subject_14,170,0.015326803550124168,0.05844155844155844
subject_14,171,0.01566069759428501,0.06379585326953748
subject_14,172,0.015313724987208843,0.05935292777398041
subject_14,173,0.015486087650060654,0.06151742993848257
subject_14,174,0.015206605195999146,0.056504898610161766
subject_14,175,0.015735868364572525,0.063568010936432
subject_14,176,0.015426922589540482,0.059125085440874914
subject_14,177,0.01503997016698122,0.054796081111870586
subject_14,178,0.015413993038237095,0.05832763727500569
subject_14,179,0.015679683536291122,0.059580770107085894
subject_14,180,0.015386234037578106,0.058213716108452954
subject_14,181,0.015531813725829124,0.05798587377534746
subject_14,182,0.0157159436494112,0.06436545910230121
subject_14,183,0.015371139161288738,0.060833902939166094
subject_14,184,0.015478014945983887,0.06254272043745727
subject_14,185,0.015403577126562595,0.05707450444292549
subject_14,186,0.015358484350144863,0.056504898610161766
subject_14,187,0.015159113332629204,0.058669400774663934
subject_14,188,0.015452882274985313,0.05764411027568922
subject_14,189,0.01540160272270441,0.05775803144224197
subject_14,190,0.015412610955536366,0.05570745044429255
subject_14,191,0.015466461889445782,0.058213716108452954
subject_14,192,0.01543015893548727,0.057302346776030987
subject_14,193,0.01550920121371746,0.060378218272955114
subject_14,194,0.01555570401251316,0.05809979494190021
subject_14,195,0.015409300103783607,0.060719981772613354
subject_14,196,0.015358511358499527,0.058669400774663934
subject_14,197,0.015355977229773998,0.05844155844155844
subject_14,198,0.01580100879073143,0.0648211437685122
subject_14,199,0.015659356489777565,0.059580770107085894
subject_14,200,0.015187567099928856,0.05456823877876509
subject_15,1,0.01362843532115221,0.06307977736549165
subject_15,2,0.013766982592642307,0.0626674912389198
subject_15,3,0.013390309177339077,0.05772005772005772
subject_15,4,0.013706283643841743,0.06163677592249021
subject_15,5,0.013472047634422779,0.0554524840239126
subject_15,6,0.01349905226379633,0.056070913213770356
subject_15,7,0.013607455417513847,0.05627705627705628
subject_15,8,0.013528207316994667,0.05916305916305916
subject_15,9,0.013444388285279274,0.05792620078334364
subject_15,10,0.013627934269607067,0.05875077303648732
subject_15,11,0.013627937063574791,0.05627705627705628
subject_15,12,0.01333224680274725,0.05586477015048444
subject_15,13,0.014105348847806454,0.06699649556792414
subject_15,14,0.013643688522279263,0.059781488352916926
subject_15,15,0.013396238908171654,0.055658627087198514
subject_15,16,0.013613088987767696,0.0564831993403422
subject_15,17,0.013497847132384777,0.05380333951762523
subject_15,18,0.0137558002024889,0.06060606060606061
subject_15,19,0.013547500595450401,0.0575139146567718
subject_15,20,0.013399852439761162,0.05710162853019996
subject_15,21,0.01361970417201519,0.05998763141620284
subject_15,22,0.013704031705856323,0.055658627087198514
subject_15,23,0.01354533527046442,0.05998763141620284
subject_15,24,0.014090973883867264,0.0655534941249227
subject_15,25,0.013296529650688171,0.05297876726448155
subject_15,26,0.013352465815842152,0.05359719645433931
subject_15,27,0.013654779642820358,0.06287363430220573
subject_15,28,0.013650246895849705,0.06184291898577613
subject_15,29,0.0135800801217556,0.05627705627705628
subject_15,30,0.013665218837559223,0.06225520511234797
subject_15,31,0.013624145649373531,0.05400948258091115
subject_15,32,0.013616042211651802,0.06019377447948877
subject_15,33,0.013403519988059998,0.060812203669346525
subject_15,34,0.013559302315115929,0.05029890744176459
subject_15,35,0.01353353913873434,0.061224489795918366
subject_15,36,0.013723067939281464,0.06596578025149454
subject_15,37,0.013457774184644222,0.06204906204906205
subject_15,38,0.013502267189323902,0.05627705627705628
subject_15,39,0.013422603718936443,0.05813234384662956
subject_15,40,0.013587014749646187,0.055658627087198514
subject_15,41,0.013635588809847832,0.059575345289631
subject_15,42,0.013737276196479797,0.06246134817563389
subject_15,43,0.013255471363663673,0.059781488352916926
subject_15,44,0.013694843277335167,0.05792620078334364
subject_15,45,0.013559253886342049,0.05400948258091115
subject_15,46,0.013549002818763256,0.05833848690991548
subject_15,47,0.01336640678346157,0.05813234384662956
subject_15,48,0.01363819744437933,0.06019377447948877
subject_15,49,0.013443712145090103,0.056070913213770356
subject_15,50,0.013588919304311275,0.05813234384662956
subject_15,51,0.013499154709279537,0.05895691609977324
subject_15,52,0.013594411313533783,0.05916305916305916
subject_15,53,0.013327700085937977,0.059369202226345084
subject_15,54,0.01363405492156744,0.05710162853019996
subject_15,55,0.013532930985093117,0.05627705627705628
subject_15,56,0.013612068258225918,0.05730777159348588
subject_15,57,0.013394588604569435,0.05380333951762523
subject_15,58,0.01337135024368763,0.055658627087198514
subject_15,59,0.013574367389082909,0.060812203669346525
subject_15,60,0.013516574166715145,0.0585446299732014
subject_15,61,0.013481557369232178,0.05524634096062667
subject_15,62,0.013459359295666218,0.05524634096062667
subject_15,63,0.01371749397367239,0.0655534941249227
subject_15,64,0.013450988568365574,0.0585446299732014
subject_15,65,0.013572080992162228,0.05689548546691404
subject_15,66,0.013388351537287235,0.05380333951762523
subject_15,67,0.013495542109012604,0.05875077303648732
subject_15,68,0.013404930010437965,0.05586477015048444
subject_15,69,0.013587821274995804,0.055040197897340756
subject_15,70,0.0133748110383749,0.05339105339105339
subject_15,71,0.01349866483360529,0.06246134817563389
subject_15,72,0.013426910154521465,0.05772005772005772
subject_15,73,0.01329337153583765,0.05442176870748299
subject_15,74,0.013899973593652248,0.0626674912389198
subject_15,75,0.013515432365238667,0.05998763141620284
subject_15,76,0.013279748149216175,0.059369202226345084
subject_15,77,0.01346066128462553,0.056070913213770356
subject_15,78,0.013679150491952896,0.06060606060606061
subject_15,79,0.013637425377964973,0.06019377447948877
subject_15,80,0.013666239567101002,0.05875077303648732
subject_15,81,0.013631084002554417,0.06143063285920429
subject_15,82,0.01367112621665001,0.059781488352916926
subject_15,83,0.013753283768892288,0.06060606060606061
subject_15,84,0.0139824990183115,0.06431663574520717
subject_15,85,0.01355210691690445,0.05710162853019996
subject_15,86,0.013617156073451042,0.06163677592249021
subject_15,87,0.013855083845555782,0.06390434961863534
subject_15,88,0.013573181815445423,0.060399917542774684
subject_15,89,0.013485120609402657,0.05730777159348588
subject_15,90,0.013498470187187195,0.05875077303648732
subject_15,91,0.01376817561686039,0.06225520511234797
subject_15,92,0.013683811761438847,0.05916305916305916
subject_15,93,0.013657363131642342,0.060399917542774684
subject_15,94,0.01377199962735176,0.06596578025149454
subject_15,95,0.013514852151274681,0.06369820655534941
subject_15,96,0.013651731424033642,0.05792620078334364
subject_15,97,0.013547626323997974,0.0554524840239126
subject_15,98,0.013676373288035393,0.059369202226345084
subject_15,99,0.013581445440649986,0.06307977736549165
subject_15,100,0.013636570423841476,0.05689548546691404
subject_15,101,0.013536005280911922,0.05689548546691404
subject_15,102,0.013404863886535168,0.05772005772005772
subject_15,103,0.013242297805845737,0.054627911770768915
subject_15,104,0.01372665073722601,0.0626674912389198
subject_15,105,0.013287229463458061,0.05215419501133787
subject_15,106,0.01353791169822216,0.06307977736549165
subject_15,107,0.013417455367743969,0.0564831993403422
subject_15,108,0.013535615056753159,0.05710162853019996
subject_15,109,0.013317909091711044,0.05483405483405483
subject_15,110,0.013511326164007187,0.05916305916305916
subject_15,111,0.013746720738708973,0.060399917542774684
subject_15,112,0.013436281122267246,0.060399917542774684
subject_15,113,0.013912505470216274,0.06184291898577613
subject_15,114,0.01344782579690218,0.05524634096062667
subject_15,115,0.013523310422897339,0.06060606060606061
subject_15,116,0.013462510891258717,0.06060606060606061
subject_15,117,0.013279441744089127,0.055040197897340756
subject_15,118,0.013688398525118828,0.05895691609977324
subject_15,119,0.013555597513914108,0.05668934240362812
subject_15,120,0.013743339106440544,0.059575345289631
subject_15,121,0.013544287532567978,0.05586477015048444
subject_15,122,0.01391015574336052,0.06307977736549165
subject_15,123,0.013660496100783348,0.05710162853019996
subject_15,124,0.013303528539836407,0.06060606060606061
subject_15,125,0.013701694086194038,0.06349206349206349
subject_15,126,0.013631666079163551,0.0575139146567718
subject_15,127,0.013580582104623318,0.059781488352916926
subject_15,128,0.013500089757144451,0.0585446299732014
subject_15,129,0.013612947426736355,0.06143063285920429
subject_15,130,0.013720101676881313,0.06143063285920429
subject_15,131,0.013429654762148857,0.055658627087198514
subject_15,132,0.013683470897376537,0.0575139146567718
subject_15,133,0.013514960184693336,0.059781488352916926
subject_15,134,0.01374693401157856,0.06369820655534941
subject_15,135,0.013734771870076656,0.05668934240362812
subject_15,136,0.013665731996297836,0.05772005772005772
subject_15,137,0.013598972000181675,0.060399917542774684
subject_15,138,0.013482049107551575,0.05772005772005772
subject_15,139,0.01360336598008871,0.060399917542774684
subject_15,140,0.013699812814593315,0.06307977736549165
subject_15,141,0.01338882651180029,0.0554524840239126
subject_15,142,0.013443767093122005,0.05524634096062667
subject_15,143,0.013632680289447308,0.059369202226345084
subject_15,144,0.013576015830039978,0.05895691609977324
subject_15,145,0.013519364409148693,0.05524634096062667
subject_15,146,0.013610770925879478,0.061224489795918366
subject_15,147,0.013820908032357693,0.06204906204906205
subject_15,148,0.013747036457061768,0.06246134817563389
subject_15,149,0.01331345085054636,0.054215625644197074
subject_15,150,0.013339614495635033,0.05359719645433931
subject_15,151,0.013569982722401619,0.05875077303648732
subject_15,152,0.01358882337808609,0.056070913213770356
subject_15,153,0.01335903350263834,0.055658627087198514
subject_15,154,0.013676894828677177,0.05833848690991548
subject_15,155,0.0136613380163908,0.06204906204906205
subject_15,156,0.013501299545168877,0.06349206349206349
subject_15,157,0.013435943983495235,0.05627705627705628
subject_15,158,0.013397022150456905,0.05194805194805195
subject_15,159,0.013357779942452908,0.05297876726448155
subject_15,160,0.013495284132659435,0.05730777159348588
subject_15,161,0.013835974037647247,0.0665842094413523
subject_15,162,0.013703710399568081,0.06349206349206349
subject_15,163,0.013520602136850357,0.05772005772005772
subject_15,164,0.013474787585437298,0.05998763141620284
subject_15,165,0.013692432083189487,0.05895691609977324
subject_15,166,0.013350574299693108,0.054627911770768915
subject_15,167,0.01355928648263216,0.059369202226345084
subject_15,168,0.013688591308891773,0.059575345289631
subject_15,169,0.01346063893288374,0.049474335188620905
subject_15,170,0.013229741714894772,0.0564831993403422
subject_15,171,0.013590844348073006,0.0554524840239126
subject_15,172,0.013455694541335106,0.05668934240362812
subject_15,173,0.013672689907252789,0.05772005772005772
subject_15,174,0.01356173399835825,0.05895691609977324
subject_15,175,0.013629245571792126,0.05998763141620284
subject_15,176,0.013935272581875324,0.06637806637806638
subject_15,177,0.01373564638197422,0.06246134817563389
subject_15,178,0.013731919229030609,0.06101834673263245
subject_15,179,0.013572190888226032,0.05833848690991548
subject_15,180,0.013542463071644306,0.05772005772005772
subject_15,181,0.013833149336278439,0.05813234384662956
subject_15,182,0.013504412025213242,0.05710162853019996
subject_15,183,0.013845086097717285,0.06349206349206349
subject_15,184,0.013485951349139214,0.05277262420119563
subject_15,185,0.013402411714196205,0.0564831993403422
subject_15,186,0.013719073496758938,0.06493506493506493
subject_15,187,0.01371211837977171,0.05730777159348588
subject_15,188,0.013518227264285088,0.059781488352916926
subject_15,189,0.013534105382859707,0.0575139146567718
subject_15,190,0.01366795226931572,0.06060606060606061
subject_15,191,0.01350812055170536,0.05792620078334364
subject_15,192,0.013351533561944962,0.05483405483405483
subject_15,193,0.013626692816615105,0.05895691609977324
subject_15,194,0.01373294461518526,0.06431663574520717
subject_15,195,0.013359096832573414,0.060812203669346525
subject_15,196,0.013455241918563843,0.05297876726448155
subject_15,197,0.013517855666577816,0.05916305916305916
subject_15,198,0.013628306798636913,0.05586477015048444
subject_15,199,0.013555911369621754,0.05998763141620284
subject_15,200,0.013572823256254196,0.05875077303648732
subject_16,1,0.014183864928781986,0.05868347338935574
subject_16,2,0.014315505512058735,0.06414565826330532
subject_16,3,0.01427170168608427,0.06190476190476191
subject_16,4,0.014034416526556015,0.058823529411764705
subject_16,5,0.014297470450401306,0.06092436974789916
subject_16,6,0.014136135578155518,0.0561624649859944
subject_16,7,0.014175073243677616,0.060364145658263306
subject_16,8,0.014170431531965733,0.06050420168067227
subject_16,9,0.014117707498371601,0.05966386554621849
subject_16,10,0.014276520349085331,0.06022408963585434
subject_16,11,0.014202692545950413,0.05868347338935574
subject_16,12,0.014064658433198929,0.062324929971988796
subject_16,13,0.014137684367597103,0.061204481792717084
subject_16,14,0.014313355088233948,0.06050420168067227
subject_16,15,0.014069508761167526,0.053361344537815124
subject_16,16,0.014123326167464256,0.05854341736694678
subject_16,17,0.014006979763507843,0.05700280112044818
subject_16,18,0.01423750352114439,0.06092436974789916
subject_16,19,0.014305155724287033,0.059803921568627454
subject_16,20,0.014247828163206577,0.05994397759103642
subject_16,21,0.01437776256352663,0.06246498599439776
subject_16,22,0.0143397506326437,0.06624649859943978
subject_16,23,0.014110819436609745,0.05476190476190476
subject_16,24,0.01405781228095293,0.05476190476190476
subject_16,25,0.013994811102747917,0.057282913165266104
subject_16,26,0.014308533631265163,0.05756302521008403
subject_16,27,0.014190573245286942,0.06022408963585434
subject_16,28,0.014138069935142994,0.05784313725490196
subject_16,29,0.014073862694203854,0.05574229691876751
subject_16,30,0.014083505608141422,0.054061624649859946
subject_16,31,0.014162562787532806,0.05910364145658263
subject_16,32,0.014278405345976353,0.05938375350140056
subject_16,33,0.014098668470978737,0.06288515406162465
subject_16,34,0.013965926133096218,0.05546218487394958
subject_16,35,0.014063381589949131,0.05630252100840336
subject_16,36,0.014009185135364532,0.05812324929971989
subject_16,37,0.014044266194105148,0.056442577030812326
subject_16,38,0.014010334387421608,0.05518207282913165
subject_16,39,0.01410079188644886,0.05560224089635854
subject_16,40,0.014196953736245632,0.05952380952380952
subject_16,41,0.014159235171973705,0.05742296918767507
subject_16,42,0.014260289259254932,0.061204481792717084
subject_16,43,0.014246910810470581,0.05868347338935574
subject_16,44,0.014202444814145565,0.06092436974789916
subject_16,45,0.014192961156368256,0.05742296918767507
subject_16,46,0.014186015352606773,0.05700280112044818
subject_16,47,0.014050058089196682,0.05868347338935574
subject_16,48,0.014129132963716984,0.058403361344537816
subject_16,49,0.014190031215548515,0.05812324929971989
subject_16,50,0.014303186908364296,0.05952380952380952
subject_16,51,0.01425084751099348,0.059803921568627454
subject_16,52,0.014083528891205788,0.05672268907563025
subject_16,53,0.01400485634803772,0.05966386554621849
subject_16,54,0.014362235553562641,0.061204481792717084
subject_16,55,0.014066767878830433,0.057282913165266104
subject_16,56,0.014289159327745438,0.06302521008403361
subject_16,57,0.014183713123202324,0.06162464985994398
subject_16,58,0.014041205868124962,0.057282913165266104
subject_16,59,0.014265096746385098,0.05420168067226891
subject_16,60,0.01421373337507248,0.05798319327731093
subject_16,61,0.013862543739378452,0.05266106442577031
subject_16,62,0.014009930193424225,0.05952380952380952
subject_16,63,0.014246403239667416,0.057703081232493
subject_16,64,0.014231955632567406,0.060364145658263306
subject_16,65,0.013959905132651329,0.05826330532212885
subject_16,66,0.014117801561951637,0.054481792717086835
subject_16,67,0.014111691154539585,0.05994397759103642
subject_16,68,0.014278635382652283,0.05910364145658263
subject_16,69,0.014017019420862198,0.054061624649859946
subject_16,70,0.013925459235906601,0.056442577030812326
subject_16,71,0.014333200640976429,0.06274509803921569
subject_16,72,0.01413759682327509,0.05896358543417367
subject_16,73,0.014214756898581982,0.06092436974789916
subject_16,74,0.014156964607536793,0.05812324929971989
subject_16,75,0.014037326909601688,0.05364145658263305
subject_16,76,0.0141923688352108,0.05672268907563025
subject_16,77,0.014049777761101723,0.05910364145658263
subject_16,78,0.014203307218849659,0.059243697478991594
subject_16,79,0.014049128629267216,0.05560224089635854
subject_16,80,0.014151366427540779,0.05812324929971989
subject_16,81,0.014129320159554482,0.05560224089635854
subject_16,82,0.01415365282446146,0.06050420168067227
subject_16,83,0.014246930368244648,0.06008403361344538
subject_16,84,0.01409444585442543,0.05714285714285714
subject_16,85,0.013901716098189354,0.05560224089635854
subject_16,86,0.014056152664124966,0.05756302521008403
subject_16,87,0.014219805598258972,0.06148459383753501
subject_16,88,0.014049322344362736,0.05812324929971989
subject_16,89,0.014260397292673588,0.057703081232493
subject_16,90,0.014055660925805569,0.054901960784313725
subject_16,91,0.013963554985821247,0.05938375350140056
subject_16,92,0.014155593700706959,0.05798319327731093
subject_16,93,0.014040209352970123,0.056442577030812326
subject_16,94,0.014236386865377426,0.06414565826330532
subject_16,95,0.013932377099990845,0.05364145658263305
subject_16,96,0.01407663431018591,0.0561624649859944
subject_16,97,0.014249620027840137,0.05798319327731093
subject_16,98,0.014187107793986797,0.05994397759103642
subject_16,99,0.014112157747149467,0.061204481792717084
subject_16,100,0.013933200389146805,0.05560224089635854
subject_16,101,0.014307471923530102,0.06050420168067227
subject_16,102,0.014037863351404667,0.05630252100840336
subject_16,103,0.014057984575629234,0.05560224089635854
subject_16,104,0.014318950474262238,0.05938375350140056
subject_16,105,0.014019649475812912,0.05322128851540616
subject_16,106,0.014135874807834625,0.06064425770308123
subject_16,107,0.014230300672352314,0.05966386554621849
subject_16,108,0.014399857260286808,0.05896358543417367
subject_16,109,0.014219336211681366,0.06148459383753501
subject_16,110,0.014144275337457657,0.057703081232493
subject_16,111,0.014301310293376446,0.06554621848739496
subject_16,112,0.014231049455702305,0.058823529411764705
subject_16,113,0.014356430619955063,0.06148459383753501
subject_16,114,0.014201444573700428,0.06148459383753501
subject_16,115,0.014189784415066242,0.059803921568627454
subject_16,116,0.014172769151628017,0.06008403361344538
subject_16,117,0.014237770810723305,0.06260504201680672
subject_16,118,0.01403675228357315,0.06148459383753501
subject_16,119,0.014143215492367744,0.060364145658263306
subject_16,120,0.014220458455383778,0.05714285714285714
subject_16,121,0.01438259519636631,0.06246498599439776
subject_16,122,0.014186532236635685,0.06022408963585434
subject_16,123,0.014123017899692059,0.059243697478991594
subject_16,124,0.013925796374678612,0.05196078431372549
subject_16,125,0.014008885249495506,0.058823529411764705
subject_16,126,0.014345287345349789,0.06162464985994398
subject_16,127,0.014158275909721851,0.06246498599439776
subject_16,128,0.014081772416830063,0.058403361344537816
subject_16,129,0.014134366996586323,0.05868347338935574
subject_16,130,0.014184591360390186,0.058403361344537816
subject_16,131,0.014084430411458015,0.05756302521008403
subject_16,132,0.014137881807982922,0.05798319327731093
subject_16,133,0.0141977583989501,0.060364145658263306
subject_16,134,0.014091274701058865,0.060784313725490195
subject_16,135,0.014223978854715824,0.05938375350140056
subject_16,136,0.014274030923843384,0.061204481792717084
subject_16,137,0.014347025193274021,0.056862745098039215
subject_16,138,0.014037039130926132,0.05966386554621849
subject_16,139,0.014061741530895233,0.05742296918767507
subject_16,140,0.013957430608570576,0.05350140056022409
subject_16,141,0.014050946570932865,0.0634453781512605
subject_16,142,0.014126361347734928,0.06134453781512605
subject_16,143,0.014219347387552261,0.059803921568627454
subject_16,144,0.01433316059410572,0.061764705882352944
subject_16,145,0.014035889878869057,0.059243697478991594
subject_16,146,0.014044685289263725,0.05910364145658263
subject_16,147,0.014040849171578884,0.06148459383753501
subject_16,148,0.014140988700091839,0.05826330532212885
subject_16,149,0.014197533018887043,0.057703081232493
subject_16,150,0.013815696351230145,0.05182072829131653
subject_16,151,0.01413529273122549,0.061764705882352944
subject_16,152,0.014255095273256302,0.062324929971988796
subject_16,153,0.014114315621554852,0.05910364145658263
subject_16,154,0.013984487392008305,0.059243697478991594
subject_16,155,0.013899451121687889,0.05504201680672269
subject_16,156,0.01429839339107275,0.060364145658263306
subject_16,157,0.014148274436593056,0.05896358543417367
subject_16,158,0.01421129796653986,0.05798319327731093
subject_16,159,0.014346901327371597,0.05784313725490196
subject_16,160,0.014105234295129776,0.059803921568627454
subject_16,161,0.014003121294081211,0.05630252100840336
subject_16,162,0.014342566952109337,0.06428571428571428
subject_16,163,0.014321430586278439,0.05700280112044818
subject_16,164,0.014206971041858196,0.06022408963585434
subject_16,165,0.014272226952016354,0.05854341736694678
subject_16,166,0.014406093396246433,0.06148459383753501
subject_16,167,0.014387988485395908,0.06204481792717087
subject_16,168,0.014146175235509872,0.06022408963585434
subject_16,169,0.014366034418344498,0.05952380952380952
subject_16,170,0.0141886156052351,0.05756302521008403
subject_16,171,0.014150040224194527,0.05966386554621849
subject_16,172,0.01415702048689127,0.05812324929971989
subject_16,173,0.014153964817523956,0.06204481792717087
subject_16,174,0.014175526797771454,0.05812324929971989
subject_16,175,0.014190668240189552,0.062324929971988796
subject_16,176,0.014136107638478279,0.055322128851540614
subject_16,177,0.013975403271615505,0.05868347338935574
subject_16,178,0.014225238002836704,0.06022408963585434
subject_16,179,0.01407887227833271,0.05854341736694678
subject_16,180,0.014177554287016392,0.05966386554621849
subject_16,181,0.013928237371146679,0.05504201680672269
subject_16,182,0.014083899557590485,0.05938375350140056
subject_16,183,0.014188858680427074,0.06008403361344538
subject_16,184,0.014127935282886028,0.059243697478991594
subject_16,185,0.01436777226626873,0.061764705882352944
subject_16,186,0.014218270778656006,0.060364145658263306
subject_16,187,0.014046015217900276,0.057282913165266104
subject_16,188,0.014282305724918842,0.060784313725490195
subject_16,189,0.014143002219498158,0.056022408963585436
subject_16,190,0.014202055521309376,0.060784313725490195
subject_16,191,0.013982418924570084,0.059243697478991594
subject_16,192,0.014218457043170929,0.05476190476190476
subject_16,193,0.01434286404401064,0.058823529411764705
subject_16,194,0.01422879472374916,0.058403361344537816
subject_16,195,0.014161897823214531,0.06106442577030812
subject_16,196,0.01412332896143198,0.05798319327731093
subject_16,197,0.014221849851310253,0.059243697478991594
subject_16,198,0.01424125861376524,0.05812324929971989
subject_16,199,0.014144356362521648,0.06162464985994398
subject_16,200,0.014179539866745472,0.05714285714285714
subject_17,1,0.009033559821546078,0.057043849127015864
subject_17,2,0.009100695140659809,0.06064240970278555
subject_17,3,0.009215839207172394,0.06130880980940957
subject_17,4,0.009138214401900768,0.061442089830734375
subject_17,5,0.009127609431743622,0.057043849127015864
subject_17,6,0.00903211161494255,0.05531120884979342
subject_17,7,0.00913957878947258,0.055711048913767824
subject_17,8,0.009119837544858456,0.058776489404238304
subject_17,9,0.009226384572684765,0.06157536985205918
subject_17,10,0.009167078882455826,0.06117552978808476
subject_17,11,0.009215973317623138,0.0626416100226576
subject_17,12,0.009142241440713406,0.05917632946821272
subject_17,13,0.008910697884857655,0.05304544848727176
subject_17,14,0.009041010402143002,0.05731040916966547
subject_17,15,0.009137952700257301,0.058776489404238304
subject_17,16,0.009130867198109627,0.060775689724110356
subject_17,17,0.009177102707326412,0.056910569105691054
subject_17,18,0.009054773487150669,0.05664400906304145
subject_17,19,0.009201637469232082,0.06050912968146075
subject_17,20,0.008964075706899166,0.0586432093829135
subject_17,21,0.00930760707706213,0.06290817006530722
subject_17,22,0.00904376432299614,0.05797680927628948
subject_17,23,0.009020309895277023,0.05904304944688791
subject_17,24,0.009181199595332146,0.061442089830734375
subject_17,25,0.009164266288280487,0.05917632946821272
subject_17,26,0.009118462912738323,0.05970944955351193
subject_17,27,0.009138847701251507,0.06170864987338398
subject_17,28,0.009254003874957561,0.0625083300013328
subject_17,29,0.008998197503387928,0.057043849127015864
subject_17,30,0.009139595553278923,0.06184192989470878
subject_17,31,0.008992346003651619,0.057710249233639876
subject_17,32,0.009064896032214165,0.0586432093829135
subject_17,33,0.009114657528698444,0.06117552978808476
subject_17,34,0.00900950375944376,0.06050912968146075
subject_17,35,0.00909773912280798,0.055977608956417436
subject_17,36,0.009123123250901699,0.056910569105691054
subject_17,37,0.009156113490462303,0.059576169532187126
subject_17,38,0.009202363900840282,0.05930960948953752
subject_17,39,0.009176352992653847,0.05904304944688791
subject_17,40,0.009164500050246716,0.05811008929761429
subject_17,41,0.009081820957362652,0.057177129148340666
subject_17,42,0.009104262106120586,0.05664400906304145
subject_17,43,0.009122000075876713,0.05917632946821272
subject_17,44,0.009016898460686207,0.06090896974543516
subject_17,45,0.009131035767495632,0.05437824870051979
subject_17,46,0.00909862294793129,0.05651072904171665
subject_17,47,0.009073167107999325,0.0585099293615887
subject_17,48,0.009124448522925377,0.06184192989470878
subject_17,49,0.009006836451590061,0.060775689724110356
subject_17,50,0.009107277728617191,0.0626416100226576
subject_17,51,0.008908086456358433,0.05291216846594696
subject_17,52,0.009057275019586086,0.060775689724110356
subject_17,53,0.009201590903103352,0.06117552978808476
subject_17,54,0.009031538851559162,0.0585099293615887
subject_17,55,0.009142603725194931,0.05744368919099027
subject_17,56,0.00914060976356268,0.06397441023590564
subject_17,57,0.009065217338502407,0.06090896974543516
subject_17,58,0.008922336623072624,0.05371184859389577
subject_17,59,0.009146792814135551,0.0585099293615887
subject_17,60,0.008976808749139309,0.05531120884979342
subject_17,61,0.009239821694791317,0.05811008929761429
subject_17,62,0.009146923199295998,0.058376649340263896
subject_17,63,0.009094661101698875,0.06290817006530722
subject_17,64,0.009058607742190361,0.05651072904171665
subject_17,65,0.008933445438742638,0.052778888444622155
subject_17,66,0.009016892872750759,0.056910569105691054
subject_17,67,0.008951405994594097,0.053312008529921365
subject_17,68,0.009073273278772831,0.058776489404238304
subject_17,69,0.009009171277284622,0.057043849127015864
subject_17,70,0.009099220857024193,0.05424496867919499
subject_17,71,0.00901619903743267,0.060775689724110356
subject_17,72,0.0091782845556736,0.060109289617486336
subject_17,73,0.00904041901230812,0.05970944955351193
subject_17,74,0.009150742553174496,0.05811008929761429
subject_17,75,0.009174808859825134,0.06224176995868319
subject_17,76,0.009150722064077854,0.060242569638811146
subject_17,77,0.009090614505112171,0.057710249233639876
subject_17,78,0.009231511503458023,0.06184192989470878
subject_17,79,0.009121477603912354,0.06210848993735839
subject_17,80,0.009158553555607796,0.06050912968146075
subject_17,81,0.009180627763271332,0.05904304944688791
subject_17,82,0.009102831594645977,0.05930960948953752
subject_17,83,0.008982720784842968,0.057043849127015864
subject_17,84,0.00916948914527893,0.060775689724110356
subject_17,85,0.00908623356372118,0.05544448887111822
subject_17,86,0.009109323844313622,0.060109289617486336
subject_17,87,0.009138930588960648,0.05557776889244302
subject_17,88,0.00922903511673212,0.06317473010795682
subject_17,89,0.009074511006474495,0.05677728908436625
subject_17,90,0.008988241665065289,0.05557776889244302
subject_17,91,0.009141518734395504,0.05424496867919499
subject_17,92,0.00909994076937437,0.05784352925496468
subject_17,93,0.009167292155325413,0.0626416100226576
subject_17,94,0.009151335805654526,0.05797680927628948
subject_17,95,0.00914080161601305,0.060109289617486336
subject_17,96,0.00895543023943901,0.058376649340263896
subject_17,97,0.0090798856690526,0.057177129148340666
subject_17,98,0.009114331565797329,0.05797680927628948
subject_17,99,0.009129391983151436,0.06090896974543516
subject_17,100,0.009135366417467594,0.05784352925496468
subject_17,101,0.009185581468045712,0.06037584966013595
subject_17,102,0.009050840511918068,0.05744368919099027
subject_17,103,0.009025213308632374,0.056910569105691054
subject_17,104,0.009005536325275898,0.05557776889244302
subject_17,105,0.008962446823716164,0.058909769425563106
subject_17,106,0.009022880345582962,0.058376649340263896
subject_17,107,0.009185810573399067,0.06304145008663202
subject_17,108,0.009072627872228622,0.05664400906304145
