epsilon,run,layer,energy_well_width,delta_u,n_dynamic_fc_windows
0.9,23,Layer 1,0.3845078260248125,2.0,169
0.9,24,Layer 1,1.1260586333583793,2.0,169
0.9,25,Layer 1,1.3457773910868436,2.0,169
0.9,26,Layer 1,1.5380313040992497,2.0,169
0.9,27,Layer 1,0.35704298130875445,2.0,169
0.9,28,Layer 1,1.1535234780744372,2.0,169
0.9,29,Layer 1,0.6042265837532768,2.0,169
0.9,30,Layer 1,0.6866211179014509,2.0,169
0.9,31,Layer 1,0.38450782602481237,2.0,169
0.9,32,Layer 1,0.3021132918766384,2.0,169
0.9,33,Layer 1,1.1535234780744372,2.0,169
0.9,34,Layer 1,1.5929609935313658,2.0,169
0.9,35,Layer 1,0.30211329187663827,2.0,169
0.9,36,Layer 1,0.9887344097780891,2.0,169
0.9,37,Layer 1,0.7690156520496249,2.0,169
0.9,38,Layer 1,0.43943751545692855,2.0,169
0.9,39,Layer 1,0.6591562731853927,2.0,169
0.9,40,Layer 1,0.43943751545692844,2.0,169
0.9,41,Layer 1,0.7964804967656829,2.0,169
0.9,42,Layer 1,0.5492968943211607,2.0,169
0.9,43,Layer 1,0.7964804967656829,2.0,169
0.9,44,Layer 1,0.3295781365926963,2.0,169
0.9,45,Layer 1,1.1809883227904954,2.0,169
0.9,46,Layer 1,1.0985937886423214,2.0,169
0.9,47,Layer 1,0.9887344097780891,2.0,169
0.9,48,Layer 1,0.21971875772846428,2.0,169
0.9,49,Layer 1,0.38450782602481237,2.0,169
0.9,0,Layer 2,0.36544420548006185,2.0,169
0.9,1,Layer 2,0.27408315411004636,2.0,169
0.9,2,Layer 2,0.27408315411004636,2.0,169
0.9,3,Layer 2,0.2969234169525502,2.0,169
0.9,4,Layer 2,0.22840262842503867,2.0,169
0.9,5,Layer 2,1.164853404967697,2.0,169
0.9,6,Layer 2,0.4796455196925812,2.0,169
0.9,7,Layer 2,0.3882844683225657,2.0,169
0.9,8,Layer 2,0.22840262842503867,2.0,169
0.9,9,Layer 2,0.2055623655825347,2.0,169
0.9,10,Layer 2,0.5938468339051005,2.0,169
0.9,11,Layer 2,0.5253260453775889,2.0,169
0.9,12,Layer 2,0.9592910393851624,2.0,169
0.9,13,Layer 2,0.2055623655825347,2.0,169
0.9,14,Layer 2,1.0963326164401856,2.0,169
0.9,15,Layer 2,0.8222494623301392,2.0,169
0.9,16,Layer 2,0.22840262842503856,2.0,169
0.9,17,Layer 2,0.2969234169525502,2.0,169
0.9,18,Layer 2,0.7765689366451314,2.0,169
0.9,19,Layer 2,0.6623676224326122,2.0,169
0.9,20,Layer 2,0.5253260453775888,2.0,169
0.9,21,Layer 2,0.13704157705502318,2.0,169
0.9,22,Layer 2,0.45680525685007733,2.0,169
0.9,23,Layer 2,0.31976367979505405,2.0,169
0.9,24,Layer 2,1.1420131421251933,2.0,169
0.9,25,Layer 2,0.8679299880151468,2.0,169
0.9,26,Layer 2,1.00497156507017,2.0,169
0.9,27,Layer 2,0.2512428912675425,2.0,169
0.9,28,Layer 2,0.342603942637558,2.0,169
0.9,29,Layer 2,0.2512428912675425,2.0,169
0.9,30,Layer 2,0.45680525685007733,2.0,169
0.9,31,Layer 2,0.22840262842503856,2.0,169
0.9,32,Layer 2,0.18272210274003087,2.0,169
0.9,33,Layer 2,0.9364507765426585,2.0,169
0.9,34,Layer 2,0.8222494623301392,2.0,169
0.9,35,Layer 2,0.2055623655825347,2.0,169
0.9,36,Layer 2,0.4111247311650696,2.0,169
0.9,37,Layer 2,0.8907702508576507,2.0,169
0.9,38,Layer 2,0.2512428912675425,2.0,169
0.9,39,Layer 2,0.2512428912675426,2.0,169
0.9,40,Layer 2,0.2055623655825347,2.0,169
0.9,41,Layer 2,0.2055623655825347,2.0,169
0.9,42,Layer 2,0.27408315411004636,2.0,169
0.9,43,Layer 2,0.502485782535085,2.0,169
0.9,44,Layer 2,0.27408315411004636,2.0,169
0.9,45,Layer 2,0.7765689366451314,2.0,169
0.9,46,Layer 2,0.41112473116506965,2.0,169
0.9,47,Layer 2,1.1420131421251933,2.0,169
0.9,48,Layer 2,0.2512428912675425,2.0,169
0.9,49,Layer 2,0.18272210274003087,2.0,169
0.9,0,Layer 3,0.29649741879954694,2.0,169
0.9,1,Layer 3,0.15696922171740724,2.0,169
0.9,2,Layer 3,0.2092922956232096,2.0,169
0.9,3,Layer 3,0.24417434489374457,2.0,169
0.9,4,Layer 3,0.15696922171740724,2.0,169
0.9,5,Layer 3,1.0639025027513158,2.0,169
0.9,6,Layer 3,0.29649741879954694,2.0,169
0.9,7,Layer 3,0.43602561588168676,2.0,169
0.9,8,Layer 3,0.3139384434348145,2.0,169
0.9,9,Layer 3,0.19185127098794214,2.0,169
0.9,10,Layer 3,0.3139384434348145,2.0,169
0.9,11,Layer 3,0.26161536952901204,2.0,169
0.9,12,Layer 3,0.889492256398641,2.0,169
0.9,13,Layer 3,0.19185127098794208,2.0,169
0.9,14,Layer 3,1.116225576657118,2.0,169
0.9,15,Layer 3,0.4011435666111518,2.0,169
0.9,16,Layer 3,0.19185127098794208,2.0,169
0.9,17,Layer 3,0.15696922171740724,2.0,169
0.9,18,Layer 3,0.8720512317633735,2.0,169
0.9,19,Layer 3,0.7150820100459663,2.0,169
0.9,20,Layer 3,0.296497418799547,2.0,169
0.9,21,Layer 3,0.1918512709879422,2.0,169
0.9,22,Layer 3,0.4185845912464193,2.0,169
0.9,23,Layer 3,0.2790563941642794,2.0,169
0.9,24,Layer 3,0.4011435666111518,2.0,169
0.9,25,Layer 3,0.6453179115048964,2.0,169
0.9,26,Layer 3,0.9766973795749784,2.0,169
0.9,27,Layer 3,0.1395281970821397,2.0,169
0.9,28,Layer 3,0.36626151734061685,2.0,169
0.9,29,Layer 3,0.24417434489374457,2.0,169
0.9,30,Layer 3,0.43602561588168676,2.0,169
0.9,31,Layer 3,0.12208717244687228,2.0,169
0.9,32,Layer 3,0.19185127098794208,2.0,169
0.9,33,Layer 3,0.34882049270534937,2.0,169
0.9,34,Layer 3,0.7848461085870362,2.0,169
0.9,35,Layer 3,0.15696922171740724,2.0,169
0.9,36,Layer 3,0.3837025419758843,2.0,169
0.9,37,Layer 3,0.8371691824928386,2.0,169
0.9,38,Layer 3,0.24417434489374457,2.0,169
0.9,39,Layer 3,0.2092922956232096,2.0,169
0.9,40,Layer 3,0.1395281970821397,2.0,169
0.9,41,Layer 3,0.19185127098794214,2.0,169
0.9,42,Layer 3,0.22673332025847714,2.0,169
0.9,43,Layer 3,0.5232307390580242,2.0,169
0.9,44,Layer 3,0.15696922171740724,2.0,169
0.9,45,Layer 3,0.5057897144227566,2.0,169
0.9,46,Layer 3,0.5232307390580242,2.0,169
0.9,47,Layer 3,1.0987845520218507,2.0,169
0.9,48,Layer 3,0.1395281970821397,2.0,169
0.9,49,Layer 3,0.17441024635267477,2.0,169
0.9,0,Layer 4,0.1690233058817725,2.0,169
0.9,1,Layer 4,0.531216104199856,2.0,169
0.9,2,Layer 4,0.265608052099928,2.0,169
0.9,3,Layer 4,0.2897542386544669,2.0,169
0.9,4,Layer 4,0.1931694924363112,2.0,169
0.9,5,Layer 4,1.5212097529359507,2.0,169
0.9,6,Layer 4,0.507069917645317,2.0,169
0.9,7,Layer 4,0.8209703428543227,2.0,169
0.9,8,Layer 4,0.458777544536239,2.0,169
0.9,9,Layer 4,0.1931694924363112,2.0,169
0.9,10,Layer 4,0.6036546638634726,2.0,169
0.9,11,Layer 4,0.6036546638634724,2.0,169
0.9,12,Layer 4,0.9175550890724783,2.0,169
0.9,13,Layer 4,0.21731567899085025,2.0,169
0.9,14,Layer 4,0.6036546638634726,2.0,169
0.9,15,Layer 4,1.014139835290634,2.0,169
0.9,16,Layer 4,0.265608052099928,2.0,169
0.9,17,Layer 4,0.265608052099928,2.0,169
0.9,18,Layer 4,0.8692627159634004,2.0,169
0.9,19,Layer 4,0.7002394100816282,2.0,169
0.9,20,Layer 4,0.33804661176354456,2.0,169
0.9,21,Layer 4,0.24146186554538906,2.0,169
0.9,22,Layer 4,0.4587775445362392,2.0,169
0.9,23,Layer 4,0.4587775445362392,2.0,169
0.9,24,Layer 4,1.207309327726945,2.0,169
0.9,25,Layer 4,0.7968241562997838,2.0,169
0.9,26,Layer 4,1.207309327726945,2.0,169
0.9,27,Layer 4,0.265608052099928,2.0,169
0.9,28,Layer 4,0.3621927983180835,2.0,169
0.9,29,Layer 4,0.24146186554538906,2.0,169
0.9,30,Layer 4,0.531216104199856,2.0,169
0.9,31,Layer 4,0.265608052099928,2.0,169
0.9,32,Layer 4,0.24146186554538906,2.0,169
0.9,33,Layer 4,0.33804661176354456,2.0,169
0.9,34,Layer 4,1.231455514281484,2.0,169
0.9,35,Layer 4,0.24146186554538906,2.0,169
0.9,36,Layer 4,0.5795084773089336,2.0,169
0.9,37,Layer 4,1.1590169546178672,2.0,169
0.9,38,Layer 4,0.2897542386544669,2.0,169
0.9,39,Layer 4,0.1931694924363112,2.0,169
0.9,40,Layer 4,0.19316949243631143,2.0,169
0.9,41,Layer 4,0.1931694924363112,2.0,169
0.9,42,Layer 4,0.5070699176453171,2.0,169
0.9,43,Layer 4,0.5312161041998558,2.0,169
0.9,44,Layer 4,0.2897542386544669,2.0,169
0.9,45,Layer 4,0.5312161041998558,2.0,169
0.9,46,Layer 4,0.3863389848726224,2.0,169
0.9,47,Layer 4,1.1590169546178672,2.0,169
0.9,48,Layer 4,0.2897542386544669,2.0,169
0.9,49,Layer 4,0.19316949243631143,2.0,169
0.95,0,Layer 1,0.4112075834074127,2.0,169
0.95,1,Layer 1,0.35637990561975763,2.0,169
0.95,2,Layer 1,1.206208911328411,2.0,169
0.95,3,Layer 1,0.7127598112395157,2.0,169
0.95,4,Layer 1,0.8224151668148256,2.0,169
0.95,5,Layer 1,0.9046566834963083,2.0,169
0.95,6,Layer 1,0.30155222783210256,2.0,169
0.95,7,Layer 1,0.4112075834074127,2.0,169
0.95,8,Layer 1,0.7401736501333431,2.0,169
0.95,9,Layer 1,0.5208629389827228,2.0,169
0.95,10,Layer 1,0.30155222783210256,2.0,169
0.95,11,Layer 1,1.0143120390716183,2.0,169
0.95,12,Layer 1,0.6579321334518605,2.0,169
0.95,13,Layer 1,0.35637990561975774,2.0,169
0.95,14,Layer 1,1.206208911328411,2.0,169
0.95,15,Layer 1,0.43862142230124035,2.0,169
0.95,16,Layer 1,0.6853459723456881,2.0,169
0.95,17,Layer 1,0.9320705223901358,2.0,169
0.95,18,Layer 1,0.5482767778765504,2.0,169
0.95,19,Layer 1,1.041725877965446,2.0,169
0.95,20,Layer 1,1.151381233540756,2.0,169
0.95,21,Layer 1,0.7401736501333431,2.0,169
0.95,22,Layer 1,1.1787950724345837,2.0,169
0.95,23,Layer 1,1.096553555753101,2.0,169
0.95,24,Layer 1,0.7127598112395155,2.0,169
0.95,25,Layer 1,0.43862142230124024,2.0,169
0.95,26,Layer 1,0.6579321334518606,2.0,169
0.95,27,Layer 1,1.1239673946469284,2.0,169
0.95,28,Layer 1,1.672244172523479,2.0,169
0.95,29,Layer 1,0.630518294558033,2.0,169
0.95,30,Layer 1,1.1239673946469284,2.0,169
0.95,31,Layer 1,1.3706919446913761,2.0,169
0.95,32,Layer 1,0.8224151668148257,2.0,169
0.95,33,Layer 1,1.1239673946469284,2.0,169
0.95,34,Layer 1,0.3015522278321028,2.0,169
0.95,35,Layer 1,1.206208911328411,2.0,169
0.95,36,Layer 1,0.27413838893827513,2.0,169
0.95,37,Layer 1,0.6853459723456881,2.0,169
0.95,38,Layer 1,0.9594843612839632,2.0,169
0.95,39,Layer 1,0.7401736501333431,2.0,169
0.95,40,Layer 1,0.3289660667259303,2.0,169
0.95,41,Layer 1,0.35637990561975774,2.0,169
0.95,42,Layer 1,0.9868982001777907,2.0,169
0.95,43,Layer 1,0.6031044556642056,2.0,169
0.95,44,Layer 1,0.6579321334518605,2.0,169
0.95,45,Layer 1,1.096553555753101,2.0,169
0.95,46,Layer 1,0.5482767778765505,2.0,169
0.95,47,Layer 1,0.6031044556642056,2.0,169
0.95,48,Layer 1,0.9594843612839632,2.0,169
0.95,49,Layer 1,1.6174164947358238,2.0,169
0.95,0,Layer 2,0.2656963436856139,2.0,169
0.95,1,Layer 2,0.30997906763321614,2.0,169
0.95,2,Layer 2,0.6863822211878358,2.0,169
0.95,3,Layer 2,1.0185026507948534,2.0,169
0.95,4,Layer 2,0.7749476690830404,2.0,169
0.95,5,Layer 2,0.9077958409258473,2.0,169
0.95,6,Layer 2,0.30997906763321614,2.0,169
0.95,7,Layer 2,0.19927225776421031,2.0,169
0.95,8,Layer 2,0.9077958409258474,2.0,169
0.95,9,Layer 2,0.996361288821052,2.0,169
0.95,10,Layer 2,0.22141361973801155,2.0,169
0.95,11,Layer 2,1.262057632506666,2.0,169
0.95,12,Layer 2,0.24355498171181278,2.0,169
0.95,13,Layer 2,0.15498953381660807,2.0,169
0.95,14,Layer 2,0.57567541131883,2.0,169
0.95,15,Layer 2,0.2656963436856139,2.0,169
0.95,16,Layer 2,0.1771308957904092,2.0,169
0.95,17,Layer 2,0.48710996342362545,2.0,169
0.95,18,Layer 2,0.5313926873712278,2.0,169
0.95,19,Layer 2,0.30997906763321625,2.0,169
0.95,20,Layer 2,0.9742199268472509,2.0,169
0.95,21,Layer 2,0.57567541131883,2.0,169
0.95,22,Layer 2,1.1734921846114612,2.0,169
0.95,23,Layer 2,1.1070680986900578,2.0,169
0.95,24,Layer 2,0.6199581352664323,2.0,169
0.95,25,Layer 2,0.19927225776421031,2.0,169
0.95,26,Layer 2,0.8635131169782451,2.0,169
0.95,27,Layer 2,0.6642408592140348,2.0,169
0.95,28,Layer 2,0.57567541131883,2.0,169
0.95,29,Layer 2,0.4428272394760232,2.0,169
0.95,30,Layer 2,1.1070680986900578,2.0,169
0.95,31,Layer 2,0.9077958409258474,2.0,169
0.95,32,Layer 2,0.7749476690830405,2.0,169
0.95,33,Layer 2,1.15135082263766,2.0,169
0.95,34,Layer 2,0.30997906763321614,2.0,169
0.95,35,Layer 2,0.6199581352664324,2.0,169
0.95,36,Layer 2,0.19927225776421031,2.0,169
0.95,37,Layer 2,0.24355498171181256,2.0,169
0.95,38,Layer 2,0.57567541131883,2.0,169
0.95,39,Layer 2,0.6863822211878359,2.0,169
0.95,40,Layer 2,0.6199581352664324,2.0,169
0.95,41,Layer 2,0.19927225776421031,2.0,169
0.95,42,Layer 2,0.39854451552842085,2.0,169
0.95,43,Layer 2,0.287837705659415,2.0,169
0.95,44,Layer 2,0.19927225776421043,2.0,169
0.95,45,Layer 2,0.5313926873712278,2.0,169
0.95,46,Layer 2,0.57567541131883,2.0,169
0.95,47,Layer 2,0.5535340493450289,2.0,169
0.95,48,Layer 2,0.48710996342362534,2.0,169
0.95,49,Layer 2,0.6420994972402336,2.0,169
0.95,0,Layer 3,0.27490676265424085,2.0,169
0.95,1,Layer 3,0.1832711751028272,2.0,169
0.95,2,Layer 3,0.6414491128598954,2.0,169
0.95,3,Layer 3,0.5864677603290471,2.0,169
0.95,4,Layer 3,0.7697389354318744,2.0,169
0.95,5,Layer 3,0.5314864077981991,2.0,169
0.95,6,Layer 3,0.1649440575925445,2.0,169
0.95,7,Layer 3,0.1649440575925445,2.0,169
0.95,8,Layer 3,0.4765050552673508,2.0,169
0.95,9,Layer 3,0.329888115185089,2.0,169
0.95,10,Layer 3,0.21992541012339273,2.0,169
0.95,11,Layer 3,0.5131592902879163,2.0,169
0.95,12,Layer 3,0.5864677603290471,2.0,169
0.95,13,Layer 3,0.1832711751028272,2.0,169
0.95,14,Layer 3,0.5131592902879163,2.0,169
0.95,15,Layer 3,0.1832711751028272,2.0,169
0.95,16,Layer 3,0.21992541012339273,2.0,169
0.95,17,Layer 3,0.4948321727776335,2.0,169
0.95,18,Layer 3,0.25657964514395815,2.0,169
0.95,19,Layer 3,0.25657964514395815,2.0,169
0.95,20,Layer 3,0.8797016404935707,2.0,169
0.95,21,Layer 3,0.3482152326953718,2.0,169
0.95,22,Layer 3,0.788066052942157,2.0,169
0.95,23,Layer 3,0.8980287580038534,2.0,169
0.95,24,Layer 3,0.6414491128598954,2.0,169
0.95,25,Layer 3,0.1649440575925445,2.0,169
0.95,26,Layer 3,0.6231219953496125,2.0,169
0.95,27,Layer 3,0.6964304653907434,2.0,169
0.95,28,Layer 3,0.5864677603290471,2.0,169
0.95,29,Layer 3,0.4398508202467853,2.0,169
0.95,30,Layer 3,0.9346829930244188,2.0,169
0.95,31,Layer 3,0.7147575829010262,2.0,169
0.95,32,Layer 3,0.60479487783933,2.0,169
0.95,33,Layer 3,0.8980287580038534,2.0,169
0.95,34,Layer 3,0.14661694008226178,2.0,169
0.95,35,Layer 3,1.1362812856375288,2.0,169
0.95,36,Layer 3,0.1649440575925445,2.0,169
0.95,37,Layer 3,0.1649440575925445,2.0,169
0.95,38,Layer 3,0.47650505526735076,2.0,169
0.95,39,Layer 3,0.733084700411309,2.0,169
0.95,40,Layer 3,0.60479487783933,2.0,169
0.95,41,Layer 3,0.23825252763367544,2.0,169
0.95,42,Layer 3,0.4581779377570681,2.0,169
0.95,43,Layer 3,0.2749067626542408,2.0,169
0.95,44,Layer 3,0.18327117510282726,2.0,169
0.95,45,Layer 3,0.3115609976748063,2.0,169
0.95,46,Layer 3,0.5681406428187645,2.0,169
0.95,47,Layer 3,0.6781033478804608,2.0,169
0.95,48,Layer 3,0.4215237027365027,2.0,169
0.95,49,Layer 3,0.60479487783933,2.0,169
0.95,0,Layer 4,0.16786331313091907,2.0,169
0.95,1,Layer 4,0.31474371212047325,2.0,169
0.95,2,Layer 4,0.6294874242409465,2.0,169
0.95,3,Layer 4,0.545555767675487,2.0,169
0.95,4,Layer 4,0.6714532525236763,2.0,169
0.95,5,Layer 4,0.6504703383823114,2.0,169
0.95,6,Layer 4,0.2517949696963786,2.0,169
0.95,7,Layer 4,0.18884622727228395,2.0,169
0.95,8,Layer 4,0.4826070252513923,2.0,169
0.95,9,Layer 4,0.33572662626183813,2.0,169
0.95,10,Layer 4,0.3986753686859328,2.0,169
0.95,11,Layer 4,0.41965828282729767,2.0,169
0.95,12,Layer 4,0.7553849090891358,2.0,169
0.95,13,Layer 4,0.31474371212047336,2.0,169
0.95,14,Layer 4,0.5245728535341221,2.0,169
0.95,15,Layer 4,0.2727778838377435,2.0,169
0.95,16,Layer 4,0.2727778838377435,2.0,169
0.95,17,Layer 4,0.4826070252513923,2.0,169
0.95,18,Layer 4,0.545555767675487,2.0,169
0.95,19,Layer 4,0.31474371212047325,2.0,169
0.95,20,Layer 4,0.8183336515132305,2.0,169
0.95,21,Layer 4,0.356709540403203,2.0,169
0.95,22,Layer 4,1.1540602777750686,2.0,169
0.95,23,Layer 4,0.9861969646441495,2.0,169
0.95,24,Layer 4,0.8602994797959602,2.0,169
0.95,25,Layer 4,0.16786331313091907,2.0,169
0.95,26,Layer 4,0.6504703383823114,2.0,169
0.95,27,Layer 4,0.356709540403203,2.0,169
0.95,28,Layer 4,0.6294874242409465,2.0,169
0.95,29,Layer 4,0.46162411111002744,2.0,169
0.95,30,Layer 4,0.9652140505027846,2.0,169
0.95,31,Layer 4,0.8183336515132305,2.0,169
0.95,32,Layer 4,0.5875215959582167,2.0,169
0.95,33,Layer 4,1.0281627929268793,2.0,169
0.95,34,Layer 4,0.18884622727228406,2.0,169
0.95,35,Layer 4,0.6294874242409465,2.0,169
0.95,36,Layer 4,0.14688039898955418,2.0,169
0.95,37,Layer 4,0.20982914141364883,2.0,169
0.95,38,Layer 4,0.4826070252513923,2.0,169
0.95,39,Layer 4,0.7553849090891358,2.0,169
0.95,40,Layer 4,0.713419080806406,2.0,169
0.95,41,Layer 4,0.16786331313091918,2.0,169
0.95,42,Layer 4,0.6924361666650412,2.0,169
0.95,43,Layer 4,0.5035899393927572,2.0,169
0.95,44,Layer 4,0.18884622727228395,2.0,169
0.95,45,Layer 4,0.356709540403203,2.0,169
0.95,46,Layer 4,0.713419080806406,2.0,169
0.95,47,Layer 4,0.5665386818168519,2.0,169
0.95,48,Layer 4,0.5665386818168519,2.0,169
0.95,49,Layer 4,0.8183336515132305,2.0,169
1.0,0,Layer 1,0.4904485348385812,2.0,169
1.0,1,Layer 1,0.7356728022578717,2.0,169
1.0,2,Layer 1,0.2452242674192906,2.0,169
1.0,3,Layer 1,0.5449428164873125,2.0,169
1.0,4,Layer 1,1.4440984636913778,2.0,169
1.0,5,Layer 1,1.4440984636913778,2.0,169
1.0,6,Layer 1,0.354212830716753,2.0,169
1.0,7,Layer 1,1.2261213370964528,2.0,169
1.0,8,Layer 1,0.43595425318985004,2.0,169
1.0,9,Layer 1,0.4904485348385812,2.0,169
1.0,10,Layer 1,0.299718549068022,2.0,169
1.0,11,Layer 1,1.6348284494619372,2.0,169
1.0,12,Layer 1,1.3078627595695496,2.0,169
1.0,13,Layer 1,0.38145997154111877,2.0,169
1.0,14,Layer 1,0.5994370981360435,2.0,169
1.0,15,Layer 1,1.3896041820426464,2.0,169
1.0,16,Layer 1,0.9264027880284309,2.0,169
1.0,17,Layer 1,1.5530870269888402,2.0,169
1.0,18,Layer 1,0.27247140824365623,2.0,169
1.0,19,Layer 1,0.2452242674192906,2.0,169
1.0,20,Layer 1,0.35421283071675314,2.0,169
1.0,21,Layer 1,0.6266842389604091,2.0,169
1.0,22,Layer 1,0.9264027880284311,2.0,169
1.0,23,Layer 1,1.3896041820426464,2.0,169
1.0,24,Layer 1,0.8174142247309685,2.0,169
1.0,25,Layer 1,0.5176956756629467,2.0,169
1.0,26,Layer 1,1.0353913513258934,2.0,169
1.0,27,Layer 1,1.4440984636913776,2.0,169
1.0,28,Layer 1,0.2452242674192906,2.0,169
1.0,29,Layer 1,0.7901670839066031,2.0,169
1.0,30,Layer 1,0.4904485348385811,2.0,169
1.0,31,Layer 1,0.3269656898923875,2.0,169
1.0,32,Layer 1,0.38145997154111866,2.0,169
1.0,33,Layer 1,0.9808970696771623,2.0,169
1.0,34,Layer 1,0.4632013940142157,2.0,169
1.0,35,Layer 1,1.3896041820426466,2.0,169
1.0,36,Layer 1,1.198874196272087,2.0,169
1.0,37,Layer 1,1.1988741962720872,2.0,169
1.0,38,Layer 1,1.1171327737989902,2.0,169
1.0,39,Layer 1,1.2533684779208183,2.0,169
1.0,40,Layer 1,0.6811785206091403,2.0,169
1.0,41,Layer 1,0.5721899573116781,2.0,169
1.0,42,Layer 1,1.362357041218281,2.0,169
1.0,43,Layer 1,0.7356728022578717,2.0,169
1.0,44,Layer 1,0.5449428164873124,2.0,169
1.0,45,Layer 1,1.580334167813206,2.0,169
1.0,46,Layer 1,1.335109900393915,2.0,169
1.0,47,Layer 1,0.2724714082436561,2.0,169
1.0,48,Layer 1,1.335109900393915,2.0,169
1.0,49,Layer 1,0.5994370981360436,2.0,169
1.0,0,Layer 2,0.6451030845664276,2.0,169
1.0,1,Layer 2,0.5338784148135953,2.0,169
1.0,2,Layer 2,0.4448986790113294,2.0,169
1.0,3,Layer 2,0.17795947160453185,2.0,169
1.0,4,Layer 2,0.8897973580226588,2.0,169
1.0,5,Layer 2,0.6895929524675606,2.0,169
1.0,6,Layer 2,0.3114290753079305,2.0,169
1.0,7,Layer 2,0.5561233487641618,2.0,169
1.0,8,Layer 2,0.4893885469124625,2.0,169
1.0,9,Layer 2,0.26693920740679766,2.0,169
1.0,10,Layer 2,0.2224493395056647,2.0,169
1.0,11,Layer 2,0.6006132166652948,2.0,169
1.0,12,Layer 2,0.6006132166652947,2.0,169
1.0,13,Layer 2,0.4671436129618959,2.0,169
1.0,14,Layer 2,0.6228581506158613,2.0,169
1.0,15,Layer 2,1.090001763577757,2.0,169
1.0,16,Layer 2,0.5783682827147283,2.0,169
1.0,17,Layer 2,0.9120422919732254,2.0,169
1.0,18,Layer 2,0.467143612961896,2.0,169
1.0,19,Layer 2,0.15571453765396548,2.0,169
1.0,20,Layer 2,0.20020440555509822,2.0,169
1.0,21,Layer 2,0.17795947160453185,2.0,169
1.0,22,Layer 2,0.9565321598743581,2.0,169
1.0,23,Layer 2,0.6895929524675606,2.0,169
1.0,24,Layer 2,0.5561233487641618,2.0,169
1.0,25,Layer 2,0.3336740092584971,2.0,169
1.0,26,Layer 2,0.8230625561709595,2.0,169
1.0,27,Layer 2,0.6451030845664277,2.0,169
1.0,28,Layer 2,0.31142907530793074,2.0,169
1.0,29,Layer 2,0.3559189432090636,2.0,169
1.0,30,Layer 2,0.6451030845664277,2.0,169
1.0,31,Layer 2,0.31142907530793074,2.0,169
1.0,32,Layer 2,0.5116334808630288,2.0,169
1.0,33,Layer 2,0.3114290753079306,2.0,169
1.0,34,Layer 2,0.20020440555509844,2.0,169
1.0,35,Layer 2,0.9565321598743581,2.0,169
1.0,36,Layer 2,0.8453074901215258,2.0,169
1.0,37,Layer 2,1.1122466975283236,2.0,169
1.0,38,Layer 2,0.6006132166652947,2.0,169
1.0,39,Layer 2,0.8008176222203929,2.0,169
1.0,40,Layer 2,0.6673480185169941,2.0,169
1.0,41,Layer 2,0.28918414135736414,2.0,169
1.0,42,Layer 2,0.5116334808630288,2.0,169
1.0,43,Layer 2,0.28918414135736414,2.0,169
1.0,44,Layer 2,0.20020440555509822,2.0,169
1.0,45,Layer 2,0.6673480185169941,2.0,169
1.0,46,Layer 2,0.8675524240720924,2.0,169
1.0,47,Layer 2,0.17795947160453196,2.0,169
1.0,48,Layer 2,0.6895929524675606,2.0,169
1.0,49,Layer 2,0.6228581506158613,2.0,169
1.0,0,Layer 3,0.5768552015152133,2.0,169
1.0,1,Layer 3,0.2791234846041355,2.0,169
1.0,2,Layer 3,0.4465975753666168,2.0,169
1.0,3,Layer 3,0.16747409076248132,2.0,169
1.0,4,Layer 3,0.8745869184262913,2.0,169
1.0,5,Layer 3,0.5954634338221558,2.0,169
1.0,6,Layer 3,0.5210305045943864,2.0,169
1.0,7,Layer 3,0.6326798984360406,2.0,169
1.0,8,Layer 3,0.18608232306942385,2.0,169
1.0,9,Layer 3,0.22329878768330846,2.0,169
1.0,10,Layer 3,0.20469055537636605,2.0,169
1.0,11,Layer 3,0.24190701999025077,2.0,169
1.0,12,Layer 3,0.5768552015152135,2.0,169
1.0,13,Layer 3,0.16747409076248132,2.0,169
1.0,14,Layer 3,0.5210305045943864,2.0,169
1.0,15,Layer 3,1.060669241495715,2.0,169
1.0,16,Layer 3,0.46520580767355924,2.0,169
1.0,17,Layer 3,0.762937524584637,2.0,169
1.0,18,Layer 3,0.241907019990251,2.0,169
1.0,19,Layer 3,0.1302576261485967,2.0,169
1.0,20,Layer 3,0.241907019990251,2.0,169
1.0,21,Layer 3,0.18608232306942368,2.0,169
1.0,22,Layer 3,0.9304116153471185,2.0,169
1.0,23,Layer 3,0.6326798984360407,2.0,169
1.0,24,Layer 3,0.558246969208271,2.0,169
1.0,25,Layer 3,0.26051525229719313,2.0,169
1.0,26,Layer 3,0.5954634338221558,2.0,169
1.0,27,Layer 3,0.6326798984360404,2.0,169
1.0,28,Layer 3,0.14886585845553912,2.0,169
1.0,29,Layer 3,0.46520580767355924,2.0,169
1.0,30,Layer 3,0.651288130742983,2.0,169
1.0,31,Layer 3,0.29773171691107814,2.0,169
1.0,32,Layer 3,0.46520580767355924,2.0,169
1.0,33,Layer 3,0.502422272287444,2.0,169
1.0,34,Layer 3,0.18608232306942363,2.0,169
1.0,35,Layer 3,0.7443292922776948,2.0,169
1.0,36,Layer 3,0.5024222722874441,2.0,169
1.0,37,Layer 3,0.502422272287444,2.0,169
1.0,38,Layer 3,0.6698963630499253,2.0,169
1.0,39,Layer 3,0.558246969208271,2.0,169
1.0,40,Layer 3,0.8001539891985219,2.0,169
1.0,41,Layer 3,0.18608232306942363,2.0,169
