Subject,RegionID,node,temperature_sd,soft_OO
17,6,MOS5,0.5,0.4153056127533165
17,7,IPN,0.5,0.2587996917741905
17,8,IO,0.5,
17,9,Hc,0.5,
17,10,Ra,0.5,0.00041123413475869976
17,11,T,0.5,0.11772920963388069
17,12,aRF,0.5,0.19656586891811517
17,13,imRF,0.5,0.04969819308199997
17,14,pRF,0.5,0.14826856179737713
17,15,GG,0.5,
17,16,Hb,0.5,0.256963638157623
17,17,Hi,0.5,0.18861697321790408
17,18,HR,0.5,0.18983814276528807
17,19,OG,0.5,
17,20,OB,0.5,0.3018000590524343
17,21,OE,0.5,0.29624519990951187
17,22,P,0.5,0.26541730227946553
17,23,Pi,0.5,
17,24,PT,0.5,0.18576656196413469
17,25,PO,0.5,0.3076874878584814
17,26,PrT,0.5,0.19686056561114518
17,27,R,0.5,
17,28,SP,0.5,0.26866007668573594
17,29,TeO,0.5,0.3252251802869462
17,30,Th,0.5,0.3088823449583635
17,31,TL,0.5,0.2750867827292826
17,32,TS,0.5,0.1722131261609537
17,33,TG,0.5,
17,34,VR,0.5,
17,35,NX,0.5,0.28432078564796465
17,36,rMON,0.5,0.29508905545949093
17,37,rCb,0.5,0.2748437187830672
17,38,rMOS1,0.5,0.2236932494531144
17,39,rMOS2,0.5,0.000473164008392497
17,40,rMOS3,0.5,0.32521770404445627
17,41,rMOS4,0.5,0.36998971965119964
17,42,rMOS5,0.5,0.3525249582039444
17,43,rIPN,0.5,0.14609525477767038
17,44,rIO,0.5,
17,45,rHc,0.5,
17,46,rRa,0.5,0.0007955329208608532
17,47,rT,0.5,0.21065056831704573
17,48,raRF,0.5,0.11275005161329421
17,49,rimRF,0.5,0.10798873739481786
17,50,rpRF,0.5,2.5636883088388856e-05
17,51,rGG,0.5,
17,52,rHb,0.5,0.32844919686167745
17,53,rHi,0.5,0.2144199123506923
17,54,rHR,0.5,0.24589835545381472
17,55,rOG,0.5,
17,56,rOB,0.5,
17,57,rOE,0.5,0.26325484374935776
17,58,rP,0.5,0.26508127616718297
17,59,rPi,0.5,
17,60,rPT,0.5,0.22442586045384477
17,61,rPO,0.5,0.3768019263387067
17,62,rPrT,0.5,0.2576440451538483
17,63,rR,0.5,
17,64,rSP,0.5,0.2910761160300644
17,65,rTeO,0.5,0.22078508118298534
17,66,rTh,0.5,0.24777290494069312
17,67,rTL,0.5,0.24590048180167948
17,68,rTS,0.5,0.17965502720301188
17,69,rTG,0.5,
17,70,rVR,0.5,0.26113446125329315
17,71,rNX,0.5,0.04661884030131509
17,0,MON,1.0,0.35546998881765773
17,1,Cb,1.0,0.2512279954455279
17,2,MOS1,1.0,0.34632881028685336
17,3,MOS2,1.0,0.2623601310199356
17,4,MOS3,1.0,0.24656232500834008
17,5,MOS4,1.0,0.31910584194198804
17,6,MOS5,1.0,0.35505442245457725
17,7,IPN,1.0,0.2550409856072869
17,8,IO,1.0,
17,9,Hc,1.0,
17,10,Ra,1.0,0.014371538175059236
17,11,T,1.0,0.16465800546556375
17,12,aRF,1.0,0.2173738675748543
17,13,imRF,1.0,0.10718724819301789
17,14,pRF,1.0,0.19010697581767363
17,15,GG,1.0,
17,16,Hb,1.0,0.2534846439555422
17,17,Hi,1.0,0.20548317021879653
17,18,HR,1.0,0.19561855770753359
17,19,OG,1.0,
17,20,OB,1.0,0.2761853021788808
17,21,OE,1.0,0.27338096232130743
17,22,P,1.0,0.2596300597316214
17,23,Pi,1.0,
17,24,PT,1.0,0.20133179619042701
17,25,PO,1.0,0.27710316902718773
17,26,PrT,1.0,0.21818536936055716
17,27,R,1.0,
17,28,SP,1.0,0.24480039080973165
17,29,TeO,1.0,0.3030142882726213
17,30,Th,1.0,0.280075934810385
17,31,TL,1.0,0.2751435278340799
17,32,TS,1.0,0.18330622896478152
17,33,TG,1.0,
17,34,VR,1.0,
17,35,NX,1.0,0.26999827229123796
17,36,rMON,1.0,0.27049500981675106
17,37,rCb,1.0,0.2717943086334858
17,38,rMOS1,1.0,0.23771006635699546
17,39,rMOS2,1.0,0.015111325169417163
17,40,rMOS3,1.0,0.3289476832310134
17,41,rMOS4,1.0,0.35346461501570775
17,42,rMOS5,1.0,0.32039913095041805
17,43,rIPN,1.0,0.19202621187874622
17,44,rIO,1.0,
17,45,rHc,1.0,
17,46,rRa,1.0,0.01977378227416895
17,47,rT,1.0,0.21964076379889733
17,48,raRF,1.0,0.17347113564466768
17,49,rimRF,1.0,0.15257296222739106
17,50,rpRF,1.0,0.0034923995579715767
17,51,rGG,1.0,
17,52,rHb,1.0,0.3138415953578193
17,53,rHi,1.0,0.23081183372926892
17,54,rHR,1.0,0.23847862549348894
17,55,rOG,1.0,
17,56,rOB,1.0,
17,57,rOE,1.0,0.2566320125986219
17,58,rP,1.0,0.26070186589494965
17,59,rPi,1.0,
17,60,rPT,1.0,0.24121045831602764
17,61,rPO,1.0,0.3237530087500615
17,62,rPrT,1.0,0.25549469601385955
17,63,rR,1.0,
17,64,rSP,1.0,0.2702950909709696
17,65,rTeO,1.0,0.23104610772003314
17,66,rTh,1.0,0.2451984921557316
17,67,rTL,1.0,0.2479555881512571
17,68,rTS,1.0,0.18717789668647905
17,69,rTG,1.0,
17,70,rVR,1.0,0.25546570241415484
17,71,rNX,1.0,0.12211746614504668
18,0,MON,0.025,0.7467503557266131
18,1,Cb,0.025,0.5137168060626615
18,2,MOS1,0.025,0.39942612546711
18,3,MOS2,0.025,2.476526652692803e-07
18,4,MOS3,0.025,0.5149025659140777
18,5,MOS4,0.025,0.5691605727366198
18,6,MOS5,0.025,0.5490471319754842
18,7,IPN,0.025,0.16299691947348183
18,8,IO,0.025,
18,9,Hc,0.025,0.398267280925849
18,10,Ra,0.025,2.6619230688536834e-18
18,11,T,0.025,0.4235255819535504
18,12,aRF,0.025,2.3869827110546856e-18
18,13,imRF,0.025,0.4770006982099081
18,14,pRF,0.025,2.430701298595831e-18
18,15,GG,0.025,
18,16,Hb,0.025,0.3308558033437019
18,17,Hi,0.025,0.12609192070159939
18,18,HR,0.025,0.38090425517194926
18,19,OG,0.025,0.1579246424891258
18,20,OB,0.025,
18,21,OE,0.025,
18,22,P,0.025,0.590690644398443
18,23,Pi,0.025,
18,24,PT,0.025,1.605845698799492e-05
18,25,PO,0.025,0.6223468517912729
18,26,PrT,0.025,0.05751274327151032
18,27,R,0.025,
18,28,SP,0.025,0.4889901711785536
18,29,TeO,0.025,0.4077136987106889
18,30,Th,0.025,0.036050350952693
18,31,TL,0.025,0.4525865409862223
18,32,TS,0.025,0.29251489413067916
18,33,TG,0.025,0.4606602817143429
18,34,VR,0.025,0.41759158575057137
18,35,NX,0.025,0.9015614173682719
18,36,rMON,0.025,0.6149711318390872
18,37,rCb,0.025,0.2432934369978218
18,38,rMOS1,0.025,0.3895820392722285
18,39,rMOS2,0.025,0.7001218490177589
18,40,rMOS3,0.025,0.4405747324638026
18,41,rMOS4,0.025,0.4548159017297615
18,42,rMOS5,0.025,0.579312241247449
18,43,rIPN,0.025,0.09655311014324164
18,44,rIO,0.025,
18,45,rHc,0.025,0.48008512304506235
18,46,rRa,0.025,2.745803985697584e-18
18,47,rT,0.025,0.4962515789190094
18,48,raRF,0.025,6.512025076633922e-11
18,49,rimRF,0.025,1.3226642994663906e-14
18,50,rpRF,0.025,5.285189182976127e-17
18,51,rGG,0.025,
18,52,rHb,0.025,0.3432009411697624
18,53,rHi,0.025,1.2362784595381872e-06
18,54,rHR,0.025,0.33895611253597097
18,55,rOG,0.025,
18,56,rOB,0.025,0.3573138792940809
18,57,rOE,0.025,
18,58,rP,0.025,0.6290786793222272
18,59,rPi,0.025,
18,60,rPT,0.025,9.737357963716591e-07
18,61,rPO,0.025,0.5757580873540387
18,62,rPrT,0.025,9.762332757074468e-06
18,63,rR,0.025,
18,64,rSP,0.025,0.4802589579660728
18,65,rTeO,0.025,0.5253519148497507
18,66,rTh,0.025,0.279428345335789
18,67,rTL,0.025,0.3283157848165764
18,68,rTS,0.025,0.05540084470463583
18,69,rTG,0.025,0.26406992502669224
18,70,rVR,0.025,0.4363973084558197
18,71,rNX,0.025,0.708533665240957
18,0,MON,0.05,0.7329599572342137
18,1,Cb,0.05,0.5027353897833635
18,2,MOS1,0.05,0.3967642147574933
18,3,MOS2,0.05,0.0004428481379755724
18,4,MOS3,0.05,0.5101258153087278
18,5,MOS4,0.05,0.5636921484515293
18,6,MOS5,0.05,0.5412029412035828
18,7,IPN,0.05,0.25591195873635886
18,8,IO,0.05,
18,9,Hc,0.05,0.37603204952751296
18,10,Ra,0.05,3.130063898852567e-14
18,11,T,0.05,0.4111757546968812
18,12,aRF,0.05,5.0847713392816094e-11
18,13,imRF,0.05,0.45110363706788975
18,14,pRF,0.05,2.4098290022669626e-18
18,15,GG,0.05,
18,16,Hb,0.05,0.32139455254845306
18,17,Hi,0.05,0.2005726420306355
18,18,HR,0.05,0.37680880343235806
18,19,OG,0.05,0.19917903364823203
18,20,OB,0.05,
18,21,OE,0.05,
18,22,P,0.05,0.4757046038189574
18,23,Pi,0.05,
18,24,PT,0.05,0.0032829683363935127
18,25,PO,0.05,0.56500071256166
18,26,PrT,0.05,0.15229085570880124
18,27,R,0.05,
18,28,SP,0.05,0.40839127517210533
18,29,TeO,0.05,0.39890263806619713
18,30,Th,0.05,0.1222242665768966
18,31,TL,0.05,0.431676318085937
18,32,TS,0.05,0.2825824887995665
18,33,TG,0.05,0.4588009224509175
18,34,VR,0.05,0.4019358222387573
18,35,NX,0.05,0.7599401695833083
18,36,rMON,0.05,0.6081968568248586
18,37,rCb,0.05,0.2369722361682554
18,38,rMOS1,0.05,0.3857204113242095
18,39,rMOS2,0.05,0.6114567575079269
18,40,rMOS3,0.05,0.4356556485639103
18,41,rMOS4,0.05,0.427373619534015
18,42,rMOS5,0.05,0.5590914826875837
18,43,rIPN,0.05,0.19285608096443466
18,44,rIO,0.05,
18,45,rHc,0.05,0.430959211332152
18,46,rRa,0.05,1.75304051511291e-14
18,47,rT,0.05,0.49477211861501125
18,48,raRF,0.05,7.01106704281507e-06
18,49,rimRF,0.05,8.06821262424551e-08
18,50,rpRF,0.05,5.373505859905325e-09
18,51,rGG,0.05,
18,52,rHb,0.05,0.3148101805777215
18,53,rHi,0.05,0.0008192517808894373
18,54,rHR,0.05,0.38095433434549897
18,55,rOG,0.05,
18,56,rOB,0.05,0.3117849683766095
18,57,rOE,0.05,
18,58,rP,0.05,0.5126860428828481
18,59,rPi,0.05,
18,60,rPT,0.05,0.0007268770312639879
18,61,rPO,0.05,0.5555207108114133
18,62,rPrT,0.05,0.0025934579553335167
18,63,rR,0.05,
18,64,rSP,0.05,0.3911399154796877
18,65,rTeO,0.05,0.5130816450849478
18,66,rTh,0.05,0.2675272298311798
18,67,rTL,0.05,0.3223551384919145
18,68,rTS,0.05,0.06298640202155814
18,69,rTG,0.05,0.2570434370833722
18,70,rVR,0.05,0.3732501185682369
18,71,rNX,0.05,0.7123643558054823
18,0,MON,0.1,0.6718490981922604
18,1,Cb,0.1,0.4699611206564224
18,2,MOS1,0.1,0.38729455917550026
18,3,MOS2,0.1,0.017912791011373812
18,4,MOS3,0.1,0.49562782161635865
18,5,MOS4,0.1,0.549502329990523
18,6,MOS5,0.1,0.5278817130878125
18,7,IPN,0.1,0.30089093728555294
18,8,IO,0.1,
18,9,Hc,0.1,0.35518443546835365
18,10,Ra,0.1,1.3681442612998034e-07
18,11,T,0.1,0.3797986639070469
18,12,aRF,0.1,5.249071098002074e-06
18,13,imRF,0.1,0.3815979105532227
18,14,pRF,0.1,2.37221127533473e-18
18,15,GG,0.1,
18,16,Hb,0.1,0.29367577617782276
18,17,Hi,0.1,0.23979134461669943
18,18,HR,0.1,0.3624175927703234
18,19,OG,0.1,0.22389429075507056
18,20,OB,0.1,
18,21,OE,0.1,
18,22,P,0.1,0.3798848985239495
18,23,Pi,0.1,
18,24,PT,0.1,0.04298186151677339
18,25,PO,0.1,0.45728963576177567
18,26,PrT,0.1,0.2245737446334936
18,27,R,0.1,
18,28,SP,0.1,0.34420058920724045
18,29,TeO,0.1,0.3813090476364689
18,30,Th,0.1,0.19400102257857893
18,31,TL,0.1,0.4109695355262815
18,32,TS,0.1,0.2688785774829329
18,33,TG,0.1,0.4441507956021963
18,34,VR,0.1,0.3772192437523801
18,35,NX,0.1,0.6088471465295789
18,36,rMON,0.1,0.5967625179308353
18,37,rCb,0.1,0.20801198307744787
18,38,rMOS1,0.1,0.37551035278918404
18,39,rMOS2,0.1,0.4923548104605439
18,40,rMOS3,0.1,0.42447260359980504
18,41,rMOS4,0.1,0.3657117403005315
18,42,rMOS5,0.1,0.5122661298204486
18,43,rIPN,0.1,0.2480291528434466
18,44,rIO,0.1,
18,45,rHc,0.1,0.3935179458483524
18,46,rRa,0.1,1.0388258888862742e-07
18,47,rT,0.1,0.485849544482325
18,48,raRF,0.1,0.0022563575965073228
18,49,rimRF,0.1,0.00019566597046896957
18,50,rpRF,0.1,5.3467962109953875e-05
18,51,rGG,0.1,
18,52,rHb,0.1,0.287679105358138
18,53,rHi,0.1,0.02016650057651579
18,54,rHR,0.1,0.39418184416590907
18,55,rOG,0.1,
18,56,rOB,0.1,0.2840703976308605
18,57,rOE,0.1,
18,58,rP,0.1,0.40107511910950244
18,59,rPi,0.1,
18,60,rPT,0.1,0.019132788957045205
18,61,rPO,0.1,0.4797122119740305
18,62,rPrT,0.1,0.03931118454585024
18,63,rR,0.1,
18,64,rSP,0.1,0.3308245807035446
18,65,rTeO,0.1,0.4797141671558185
18,66,rTh,0.1,0.24612418614092113
18,67,rTL,0.1,0.3109026762245629
18,68,rTS,0.1,0.09831025500345336
18,69,rTG,0.1,0.25352278038041137
18,70,rVR,0.1,0.3290350189817027
18,71,rNX,0.1,0.691855113294612
18,0,MON,0.2,0.5496429727237837
18,1,Cb,0.2,0.4128591059237765
18,2,MOS1,0.2,0.3783604728511959
18,3,MOS2,0.2,0.0979738270765181
18,4,MOS3,0.2,0.47648932637030333
18,5,MOS4,0.2,0.5307785957547114
18,6,MOS5,0.2,0.5141365657926483
18,7,IPN,0.2,0.3018497422231093
18,8,IO,0.2,
18,9,Hc,0.2,0.324023075420136
18,10,Ra,0.2,0.00028182263400545457
18,11,T,0.2,0.34769439338371144
18,12,aRF,0.2,0.0016802698383857968
18,13,imRF,0.2,0.31826641220650514
18,14,pRF,0.2,6.109455998595509e-13
18,15,GG,0.2,
18,16,Hb,0.2,0.2737502968351556
18,17,Hi,0.2,0.25742484273562577
18,18,HR,0.2,0.3395771761999604
18,19,OG,0.2,0.23685668955289899
18,20,OB,0.2,
18,21,OE,0.2,
18,22,P,0.2,0.3216312210602183
18,23,Pi,0.2,
18,24,PT,0.2,0.13204894014191956
18,25,PO,0.2,0.3740938159623282
18,26,PrT,0.2,0.26522006617473054
18,27,R,0.2,
18,28,SP,0.2,0.3011575668396636
18,29,TeO,0.2,0.35276960805853735
18,30,Th,0.2,0.2309915882064176
18,31,TL,0.2,0.3936351517280583
18,32,TS,0.2,0.25873926311611417
18,33,TG,0.2,0.3934036141962956
18,34,VR,0.2,0.3438795298628998
18,35,NX,0.2,0.4686634305087563
18,36,rMON,0.2,0.5642107965485332
18,37,rCb,0.2,0.19163817656284146
18,38,rMOS1,0.2,0.3658448188075524
18,39,rMOS2,0.2,0.4056875918054178
18,40,rMOS3,0.2,0.41511290036275506
18,41,rMOS4,0.2,0.3140810035072913
18,42,rMOS5,0.2,0.43202151383046516
18,43,rIPN,0.2,0.2584846754156954
18,44,rIO,0.2,
18,45,rHc,0.2,0.3485969503010624
18,46,rRa,0.2,0.00024983027179441124
18,47,rT,0.2,0.4647975617305196
18,48,raRF,0.2,0.03755861025653019
18,49,rimRF,0.2,0.009372534643269799
18,50,rpRF,0.2,0.005215790901676603
18,51,rGG,0.2,
18,52,rHb,0.2,0.27109640139326063
18,53,rHi,0.2,0.08725095184043076
18,54,rHR,0.2,0.36738784120278606
18,55,rOG,0.2,
18,56,rOB,0.2,0.26783016452559705
18,57,rOE,0.2,
18,58,rP,0.2,0.3328968109454155
18,59,rPi,0.2,
18,60,rPT,0.2,0.08712742210624119
18,61,rPO,0.2,0.39319469334801305
18,62,rPrT,0.2,0.13084893171835435
18,63,rR,0.2,
18,64,rSP,0.2,0.29530544055315106
18,65,rTeO,0.2,0.43631204418065533
18,66,rTh,0.2,0.2530209219498025
18,67,rTL,0.2,0.3001361898116427
18,68,rTS,0.2,0.15645331274237226
18,69,rTG,0.2,0.2517615229986287
18,70,rVR,0.2,0.29773105601706934
18,71,rNX,0.2,0.5950428274039361
18,0,MON,0.35,0.4530407619586236
18,1,Cb,0.35,0.36724675370686166
18,2,MOS1,0.35,0.3688266744609343
18,3,MOS2,0.35,0.17654641612737942
18,4,MOS3,0.35,0.43933205656624785
18,5,MOS4,0.35,0.4977004692501263
18,6,MOS5,0.35,0.4759604923102037
18,7,IPN,0.35,0.2873588376429065
18,8,IO,0.35,
18,9,Hc,0.35,0.2976792169301058
18,10,Ra,0.35,0.007235751405669808
18,11,T,0.35,0.33154609312717254
18,12,aRF,0.35,0.01903919725082998
18,13,imRF,0.35,0.28514821889261327
18,14,pRF,0.35,8.034764048782763e-08
18,15,GG,0.35,
18,16,Hb,0.35,0.26505395668779763
18,17,Hi,0.35,0.26185780764873784
18,18,HR,0.35,0.32251914170397855
18,19,OG,0.35,0.24247782151870392
18,20,OB,0.35,
18,21,OE,0.35,
18,22,P,0.35,0.29454846873454715
18,23,Pi,0.35,
18,24,PT,0.35,0.19317031988791689
18,25,PO,0.35,0.33500157242994255
18,26,PrT,0.35,0.27716612865162593
18,27,R,0.35,
18,28,SP,0.35,0.28063538822761414
18,29,TeO,0.35,0.3208566554008834
18,30,Th,0.35,0.2441552706798233
18,31,TL,0.35,0.3734352956175464
18,32,TS,0.35,0.2531964362052166
18,33,TG,0.35,0.3438888313434634
18,34,VR,0.35,0.31688288861187286
18,35,NX,0.35,0.3800346551818648
18,36,rMON,0.35,0.49484516342367674
18,37,rCb,0.35,0.20135771196099517
18,38,rMOS1,0.35,0.35902162913558444
18,39,rMOS2,0.35,0.36077799938130795
18,40,rMOS3,0.35,0.4056125796407944
18,41,rMOS4,0.35,0.28811852542696464
18,42,rMOS5,0.35,0.3699746279140709
18,43,rIPN,0.35,0.2513975856936393
18,44,rIO,0.35,
18,45,rHc,0.35,0.3130285103467206
18,46,rRa,0.35,0.006851458373837767
18,47,rT,0.35,0.41808110937290194
18,48,raRF,0.35,0.11066559669034412
18,49,rimRF,0.35,0.04561675762124768
18,50,rpRF,0.35,0.03455968670373085
18,51,rGG,0.35,
18,52,rHb,0.35,0.2637343679216085
18,53,rHi,0.35,0.14791804228158786
18,54,rHR,0.35,0.3300844102076471
18,55,rOG,0.35,
18,56,rOB,0.35,0.2603203196135755
18,57,rOE,0.35,
18,58,rP,0.35,0.30191979194355073
18,59,rPi,0.35,
18,60,rPT,0.35,0.15197218880608734
18,61,rPO,0.35,0.34521774704774943
18,62,rPrT,0.35,0.198114771673458
18,63,rR,0.35,
18,64,rSP,0.35,0.2776120808418865
18,65,rTeO,0.35,0.39944477568072106
18,66,rTh,0.35,0.2645693419547261
18,67,rTL,0.35,0.29189362597460466
18,68,rTS,0.35,0.19375655871227856
18,69,rTG,0.35,0.2510066016096946
18,70,rVR,0.35,0.2793108455558266
18,71,rNX,0.35,0.48677638364278153
18,0,MON,0.5,0.40299385813794847
18,1,Cb,0.5,0.3421476251453454
18,2,MOS1,0.5,0.35645992138206106
18,3,MOS2,0.5,0.2123345609584009
18,4,MOS3,0.5,0.40308310676154085
18,5,MOS4,0.5,0.4592518521014813
18,6,MOS5,0.5,0.43448549384343516
18,7,IPN,0.5,0.2782610434986713
18,8,IO,0.5,
18,9,Hc,0.5,0.2845226077432351
18,10,Ra,0.5,0.025561912750190256
18,11,T,0.5,0.32414341312662215
18,12,aRF,0.5,0.04745824879539842
18,13,imRF,0.5,0.27124706469765114
18,14,pRF,0.5,8.923927225957585e-06
18,15,GG,0.5,
18,16,Hb,0.5,0.2612367588357526
18,17,Hi,0.5,0.26220901516855777
18,18,HR,0.5,0.31255723205759073
18,19,OG,0.5,0.24473244379068013
18,20,OB,0.5,
18,21,OE,0.5,
18,22,P,0.5,0.2829770685821794
18,23,Pi,0.5,
18,24,PT,0.5,0.217849406529663
18,25,PO,0.5,0.3190600172544766
18,26,PrT,0.5,0.2768603652404725
18,27,R,0.5,
18,28,SP,0.5,0.27214597412150715
18,29,TeO,0.5,0.3007253417600295
18,30,Th,0.5,0.24763952865019045
18,31,TL,0.5,0.35513820338855046
18,32,TS,0.5,0.2503175178253922
18,33,TG,0.5,0.3183109163393759
18,34,VR,0.5,0.3012076779315864
18,35,NX,0.5,0.34032426165113816
18,36,rMON,0.5,0.441877669834978
18,37,rCb,0.5,0.21183023811845905
18,38,rMOS1,0.5,0.35368794544013854
18,39,rMOS2,0.5,0.33901593444579253
18,40,rMOS3,0.5,0.39545399543306525
18,41,rMOS4,0.5,0.2766600463615911
18,42,rMOS5,0.5,0.3387219801331567
18,43,rIPN,0.5,0.24771234514182602
18,44,rIO,0.5,
18,45,rHc,0.5,0.2955318537495241
18,46,rRa,0.5,0.024790580862675996
18,47,rT,0.5,0.37800246322279946
18,48,raRF,0.5,0.16034886957396224
18,49,rimRF,0.5,0.08131411729857503
18,50,rpRF,0.5,0.06918694017279266
18,51,rGG,0.5,
18,52,rHb,0.5,0.260566847582624
18,53,rHi,0.5,0.1782569508999383
18,54,rHR,0.5,0.3090958000229066
18,55,rOG,0.5,
18,56,rOB,0.5,0.2572485911737069
18,57,rOE,0.5,
18,58,rP,0.5,0.28874666618035466
18,59,rPi,0.5,
18,60,rPT,0.5,0.1846375408429466
18,61,rPO,0.5,0.32432013314163977
18,62,rPrT,0.5,0.22689502235807457
18,63,rR,0.5,
18,64,rSP,0.5,0.2696830852543779
18,65,rTeO,0.5,0.3759398754220077
18,66,rTh,0.5,0.2690790132859397
18,67,rTL,0.5,0.28733906775725326
18,68,rTS,0.5,0.21017700425252103
18,69,rTG,0.5,0.250704624076171
18,70,rVR,0.5,0.27095085154094783
18,71,rNX,0.5,0.4254096099164641
18,0,MON,1.0,0.3309736139758461
18,1,Cb,1.0,0.3005228908653789
18,2,MOS1,1.0,0.3105274517772549
18,3,MOS2,1.0,0.2459224887033819
18,4,MOS3,1.0,0.33128713113246433
18,5,MOS4,1.0,0.36838949535164567
18,6,MOS5,1.0,0.3515867687782385
18,7,IPN,1.0,0.2654428252391695
18,8,IO,1.0,
18,9,Hc,1.0,0.26770783154185956
18,10,Ra,1.0,0.09716061142626918
18,11,T,1.0,0.3023528526344666
18,12,aRF,1.0,0.12015946312784251
18,13,imRF,1.0,0.2545330393779956
18,14,pRF,1.0,0.0021327777091266747
18,15,GG,1.0,
18,16,Hb,1.0,0.25616525376000254
18,17,Hi,1.0,0.26085801116020113
18,18,HR,1.0,0.29258784187318243
18,19,OG,1.0,0.24736549018636103
18,20,OB,1.0,
18,21,OE,1.0,
18,22,P,1.0,0.2683585276552656
18,23,Pi,1.0,
18,24,PT,1.0,0.23979866759233542
18,25,PO,1.0,0.29659279046870934
18,26,PrT,1.0,0.26834310415418317
18,27,R,1.0,
18,28,SP,1.0,0.2620106672001281
18,29,TeO,1.0,0.2685785781159954
18,30,Th,1.0,0.24904082217749732
18,31,TL,1.0,0.31590740908516113
18,32,TS,1.0,0.2433601629969804
18,33,TG,1.0,0.28517212360665695
18,34,VR,1.0,0.27692638619418525
18,35,NX,1.0,0.2927448767663766
18,36,rMON,1.0,0.35663193906659546
18,37,rCb,1.0,0.22518223932620807
18,38,rMOS1,1.0,0.3288585962923878
18,39,rMOS2,1.0,0.3054545561071826
18,40,rMOS3,1.0,0.35907838050946905
18,41,rMOS4,1.0,0.2611125549906372
18,42,rMOS5,1.0,0.29656898886708305
18,43,rIPN,1.0,0.246188946771636
18,44,rIO,1.0,
18,45,rHc,1.0,0.2733065843790029
18,46,rRa,1.0,0.09621409615118987
18,47,rT,1.0,0.30435744498571915
18,48,raRF,1.0,0.22631817173005306
18,49,rimRF,1.0,0.14551522615585313
18,50,rpRF,1.0,0.13866421093042453
18,51,rGG,1.0,
18,52,rHb,1.0,0.25597180511197376
18,53,rHi,1.0,0.2163443362283125
18,54,rHR,1.0,0.28083188610047505
18,55,rOG,1.0,
18,56,rOB,1.0,0.25363328488618425
18,57,rOE,1.0,
18,58,rP,1.0,0.2714270662230501
18,59,rPi,1.0,
18,60,rPT,1.0,0.2235121461741631
18,61,rPO,1.0,0.295258074237512
18,62,rPrT,1.0,0.25424239923960795
18,63,rR,1.0,
18,64,rSP,1.0,0.26006167852960066
18,65,rTeO,1.0,0.3308443206910624
18,66,rTh,1.0,0.26924714205116496
18,67,rTL,1.0,0.27792098644969887
18,68,rTS,1.0,0.22994707647353999
18,69,rTG,1.0,0.25035231310073297
18,70,rVR,1.0,0.26064413103311873
18,71,rNX,1.0,0.34073706281621763
