recording_id,node,FCV_raw,EdgeStdFCV,NetTE_raw,NetTE,n_rois
2017-11-08_1,MB_L,0.2854147742157638,0.7308297742345509,0.0025735393654685457,0.7634132991902965,16
2017-11-08_1,ME_L,0.2645679723496229,-2.0125272857409913,-0.00015019790043848338,-0.04455462241756786,16
2017-11-08_1,OTU_L,0.2791406826193565,-0.09481598123707537,-0.007552875975662662,-2.2404809673101678,4
2017-11-08_1,PLP_L,0.2799212295509385,0.007900922254759841,0.006628482495784041,1.966269394838007,13
2017-11-08_1,PVLP_L,0.2883649450430262,1.1190606414472986,0.007524357515587635,2.2320212670289794,11
2017-11-08_1,SCL_L,0.2819556903137982,0.27562794978023075,-0.001197836505175277,-0.3553255608118303,8
2017-11-08_1,SIP_L,0.27858921561997113,-0.1673868674488604,-0.002394516382331927,-0.71030802012559,7
2017-11-08_1,SLP_L,0.28227435104662574,0.31756244777914433,0.00013000320970610538,0.03856408048726191,23
2017-11-08_1,SMP_L,0.2928882549591517,1.7143104199284298,-0.004933412215443862,-1.46344468096839,22
2017-11-08_1,SPS_L,0.27627385446064157,-0.4720792813560768,0.002640855305635318,0.7833818625860447,15
2017-11-08_1,VES_L,0.28065907133808654,0.1049979968523337,0.001576331397469044,0.46760207708732704,6
2017-11-08_1,WED_L,0.2667237904020683,-1.728830116641666,-0.0009555848908106986,-0.28346417542262026,1
2017-11-08_1,EB,0.27974065527681635,-0.015861941370263248,0.0013832383396062365,0.4103230588093413,3
